player_id,player_name,season,week,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0027973,A.Dalton,2020,2,ATL,0,1,0.0,0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.2147748937131837,0,0.0,0.0
00-0027973,A.Dalton,2020,5,NYG,9,11,111.0,0,0.0,1.0,5.0,88.0,32.0,4.0,1.3586505094387142,0,2.4400000000000004,2.4400000000000004
00-0027973,A.Dalton,2020,6,ARI,34,54,266.0,1,2.0,3.0,19.0,312.0,153.0,15.0,-4.741035657019289,0,11.040000000000001,11.040000000000001
00-0027973,A.Dalton,2020,7,WAS,9,19,75.0,0,1.0,3.0,30.0,124.0,38.0,6.0,-9.705110645736568,0,2.6,2.6
00-0027973,A.Dalton,2020,11,MIN,22,32,203.0,3,1.0,1.0,7.0,206.0,80.0,13.0,-0.1641754554075905,0,19.32,18.32
00-0027973,A.Dalton,2020,12,WAS,25,35,215.0,1,1.0,3.0,24.0,209.0,72.0,6.0,-21.698116414403135,0,12.3,12.3
00-0027973,A.Dalton,2020,13,BAL,31,48,285.0,2,1.0,1.0,8.0,453.0,124.0,20.0,8.065199114073373,0,17.599999999999998,17.599999999999998
00-0027973,A.Dalton,2020,14,CIN,16,23,185.0,2,0.0,2.0,14.0,186.0,65.0,11.0,12.631038696203753,0,15.3,15.3
00-0027973,A.Dalton,2020,15,SF,19,33,209.0,2,0.0,2.0,17.0,214.0,128.0,12.0,1.0742429495465908,0,17.16,17.16
00-0027973,A.Dalton,2020,16,PHI,22,30,377.0,3,1.0,2.0,15.0,238.0,225.0,13.0,11.901943468449183,0,26.58,26.58
00-0027973,A.Dalton,2020,17,NYG,29,47,244.0,0,1.0,6.0,45.0,258.0,126.0,16.0,-9.70873153427093,0,12.56,12.56
00-0028118,T.Taylor,2020,1,CIN,16,30,208.0,0,0.0,2.0,1.0,335.0,80.0,10.0,-0.19123305879765118,0,9.02,9.02
00-0028986,C.Keenum,2020,6,PIT,5,10,46.0,0,0.0,0.0,-0.0,27.0,28.0,2.0,-4.156520829652436,0,1.84,1.84
00-0029263,R.Wilson,2020,1,ATL,31,35,322.0,4,0.0,3.0,23.0,205.0,160.0,15.0,19.570175917828838,0,31.78,31.78
00-0029263,R.Wilson,2020,2,NE,21,28,288.0,5,1.0,2.0,13.0,258.0,133.0,11.0,10.462023779691663,0,33.42,33.42
00-0029263,R.Wilson,2020,3,DAL,27,40,315.0,5,0.0,4.0,20.0,394.0,74.0,15.0,12.755949875398073,1,36.800000000000004,36.800000000000004
00-0029263,R.Wilson,2020,4,MIA,24,34,360.0,2,1.0,2.0,17.0,305.0,168.0,17.0,10.8542368029443,0,20.9,20.9
00-0029263,R.Wilson,2020,5,MIN,20,32,217.0,3,1.0,4.0,27.0,391.0,74.0,12.0,1.7980491732014343,0,24.48,24.48
00-0029263,R.Wilson,2020,7,ARI,33,50,388.0,3,3.0,2.0,16.0,451.0,158.0,21.0,0.15835595658843626,0,29.92,29.92
00-0029263,R.Wilson,2020,8,SF,27,37,261.0,4,0.0,2.0,12.0,260.0,128.0,16.0,16.450996337423426,0,28.74,28.74
00-0029263,R.Wilson,2020,9,BUF,28,41,390.0,2,2.0,5.0,28.0,380.0,145.0,15.0,2.275875924416888,0,22.1,22.1
00-0029263,R.Wilson,2020,10,LA,22,37,248.0,0,2.0,6.0,28.0,367.0,143.0,13.0,-7.275139140572344,0,9.92,9.92
00-0029263,R.Wilson,2020,11,ARI,23,28,197.0,2,0.0,3.0,15.0,188.0,101.0,12.0,10.019940025701482,0,20.08,20.08
00-0029263,R.Wilson,2020,12,PHI,22,31,230.0,1,0.0,2.0,5.0,247.0,89.0,11.0,-1.1247042787506447,0,14.400000000000002,14.400000000000002
00-0029263,R.Wilson,2020,13,NYG,27,43,263.0,1,1.0,5.0,47.0,380.0,108.0,13.0,-10.733768229080075,0,15.02,15.02
00-0029263,R.Wilson,2020,14,NYJ,21,27,206.0,4,1.0,0.0,-0.0,202.0,91.0,15.0,14.156845471559791,0,22.14,22.14
00-0029263,R.Wilson,2020,15,WAS,18,27,121.0,1,1.0,0.0,-0.0,139.0,59.0,6.0,-5.74667960048638,0,12.04,12.04
00-0029263,R.Wilson,2020,16,LA,20,32,225.0,1,0.0,5.0,28.0,318.0,82.0,10.0,3.3026996326389697,0,19.9,19.9
00-0029263,R.Wilson,2020,17,SF,20,36,181.0,2,0.0,2.0,22.0,324.0,114.0,11.0,1.346694604324501,0,18.14,18.14
00-0029263,R.Wilson,2020,18,LA,11,27,174.0,2,1.0,5.0,32.0,392.0,40.0,5.0,-15.527874723325091,0,17.96,17.96
00-0029567,N.Foles,2020,3,ATL,16,29,188.0,3,1.0,0.0,-0.0,266.0,95.0,7.0,5.130042045202572,0,17.22,17.22
00-0029567,N.Foles,2020,4,IND,26,42,249.0,1,1.0,1.0,8.0,373.0,71.0,12.0,-4.563318620844657,0,11.860000000000001,11.860000000000001
00-0029567,N.Foles,2020,5,TB,30,42,243.0,1,1.0,3.0,35.0,333.0,91.0,14.0,-4.6268013807815365,0,11.620000000000001,11.620000000000001
00-0029567,N.Foles,2020,6,CAR,23,39,198.0,1,1.0,0.0,-0.0,240.0,88.0,14.0,0.8195653424016445,0,16.32,16.32
00-0029567,N.Foles,2020,7,LA,28,40,261.0,0,2.0,4.0,31.0,449.0,112.0,9.0,-17.926326802527115,0,6.4399999999999995,6.4399999999999995
00-0029567,N.Foles,2020,8,NO,28,41,272.0,2,1.0,5.0,39.0,326.0,64.0,12.0,-1.917187001275667,0,16.880000000000003,16.880000000000003
00-0029567,N.Foles,2020,9,TEN,36,52,335.0,2,0.0,3.0,16.0,320.0,134.0,17.0,4.878291151758617,0,21.599999999999998,21.599999999999998
00-0029567,N.Foles,2020,10,MIN,15,26,106.0,0,1.0,2.0,16.0,188.0,46.0,8.0,-14.66393695538711,0,2.4400000000000004,2.4400000000000004
00-0029567,N.Foles,2020,16,JAX,0,1,0.0,0,0.0,0.0,-0.0,7.0,0.0,0.0,-0.7854907808359712,0,-0.2,-0.2
00-0029604,K.Cousins,2020,1,GB,19,25,259.0,2,1.0,2.0,11.0,267.0,72.0,12.0,6.6637364413530245,1,21.759999999999998,21.759999999999998
00-0029604,K.Cousins,2020,2,IND,11,26,113.0,0,3.0,3.0,18.0,312.0,19.0,5.0,-13.038894237774427,0,-1.4799999999999995,-1.4799999999999995
00-0029604,K.Cousins,2020,3,TEN,16,27,251.0,3,2.0,2.0,13.0,237.0,121.0,11.0,4.127868234039733,0,19.439999999999998,19.439999999999998
00-0029604,K.Cousins,2020,4,HOU,16,22,260.0,1,0.0,3.0,12.0,276.0,94.0,10.0,9.871617449148715,0,14.9,14.9
00-0029604,K.Cousins,2020,5,SEA,27,39,249.0,2,1.0,3.0,1.0,271.0,96.0,17.0,11.704122185706268,0,14.16,14.16
00-0029604,K.Cousins,2020,6,ATL,24,36,343.0,3,3.0,1.0,10.0,330.0,137.0,14.0,-0.7751248764398042,2,23.72,23.72
00-0029604,K.Cousins,2020,8,GB,11,14,160.0,1,0.0,1.0,9.0,25.0,131.0,6.0,12.01354190625716,0,10.4,10.4
00-0029604,K.Cousins,2020,9,DET,13,20,220.0,3,0.0,1.0,8.0,217.0,114.0,11.0,6.335509475728031,0,20.8,20.8
00-0029604,K.Cousins,2020,10,CHI,25,36,292.0,2,1.0,1.0,6.0,296.0,147.0,14.0,11.421238728671813,0,17.58,17.58
00-0029604,K.Cousins,2020,11,DAL,22,30,314.0,3,0.0,2.0,9.0,262.0,136.0,14.0,7.680879523511976,0,22.96,22.96
00-0029604,K.Cousins,2020,12,CAR,34,45,307.0,3,0.0,2.0,16.0,366.0,78.0,18.0,5.4623722820948934,1,26.18,26.18
00-0029604,K.Cousins,2020,13,JAX,28,43,305.0,3,1.0,4.0,30.0,328.0,147.0,17.0,-1.7274092386389261,0,21.400000000000002,21.400000000000002
00-0029604,K.Cousins,2020,14,TB,24,37,225.0,1,0.0,6.0,52.0,248.0,126.0,14.0,3.172322906816408,1,17.1,17.1
00-0029604,K.Cousins,2020,15,CHI,24,35,271.0,2,1.0,3.0,22.0,206.0,144.0,12.0,3.178689337194231,0,19.34,19.34
00-0029604,K.Cousins,2020,16,NO,27,41,291.0,3,0.0,2.0,17.0,191.0,164.0,17.0,6.923854190274142,0,23.64,23.64
00-0029604,K.Cousins,2020,17,DET,28,40,405.0,3,0.0,3.0,22.0,271.0,210.0,20.0,18.67509858459096,0,34.3,34.3
00-0029665,R.Griffin,2020,1,CLE,1,1,9.0,0,0.0,0.0,-0.0,5.0,4.0,1.0,-0.9065175668802112,0,0.26,0.26
00-0029665,R.Griffin,2020,4,WAS,0,1,0.0,0,1.0,0.0,-0.0,37.0,0.0,0.0,-1.795638655021321,0,-1.7,-1.7
00-0029665,R.Griffin,2020,5,CIN,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0029665,R.Griffin,2020,12,PIT,7,12,33.0,0,1.0,3.0,20.0,81.0,30.0,0.0,-17.627457571565174,0,4.120000000000001,4.120000000000001
00-0029701,R.Tannehill,2020,1,DEN,29,43,249.0,2,0.0,1.0,2.0,266.0,96.0,17.0,9.900781189791775,0,19.36,19.36
00-0029701,R.Tannehill,2020,2,JAX,18,24,239.0,4,0.0,1.0,8.0,191.0,89.0,12.0,18.033543104105057,0,26.76,26.76
00-0029701,R.Tannehill,2020,3,MIN,23,37,321.0,0,1.0,1.0,11.0,363.0,88.0,13.0,-0.5911965683422689,0,12.74,11.74
00-0029701,R.Tannehill,2020,5,BUF,21,28,195.0,3,0.0,0.0,-0.0,181.0,69.0,14.0,13.888818340899888,0,30.0,30.0
00-0029701,R.Tannehill,2020,6,HOU,30,41,366.0,4,1.0,2.0,22.0,309.0,158.0,20.0,16.345502710002066,1,28.64,28.64
00-0029701,R.Tannehill,2020,7,PIT,18,30,220.0,2,0.0,2.0,10.0,247.0,108.0,8.0,6.789037316372684,0,17.3,17.3
00-0029701,R.Tannehill,2020,8,CIN,18,30,233.0,2,1.0,1.0,10.0,271.0,74.0,13.0,0.21367263939172454,0,17.32,17.32
00-0029701,R.Tannehill,2020,9,CHI,10,21,158.0,2,0.0,3.0,22.0,215.0,78.0,7.0,-1.0480872218752815,0,14.620000000000001,14.620000000000001
00-0029701,R.Tannehill,2020,10,IND,15,27,147.0,1,0.0,1.0,10.0,197.0,76.0,9.0,-4.442844853185228,0,10.78,10.78
00-0029701,R.Tannehill,2020,11,BAL,22,31,259.0,2,1.0,2.0,16.0,193.0,139.0,15.0,8.464819670536398,0,21.86,21.86
00-0029701,R.Tannehill,2020,12,IND,13,22,221.0,1,0.0,1.0,1.0,153.0,118.0,9.0,10.559170681575779,0,19.14,19.14
00-0029701,R.Tannehill,2020,13,CLE,29,45,389.0,4,1.0,3.0,20.0,487.0,132.0,18.0,14.052290666528279,0,31.560000000000002,31.560000000000002
00-0029701,R.Tannehill,2020,14,JAX,19,24,212.0,2,0.0,1.0,7.0,197.0,73.0,11.0,9.56726584911055,0,16.48,16.48
00-0029701,R.Tannehill,2020,15,DET,21,27,273.0,3,0.0,1.0,5.0,246.0,131.0,17.0,23.807680954288454,0,37.02,37.02
00-0029701,R.Tannehill,2020,16,GB,11,24,121.0,1,2.0,2.0,17.0,202.0,38.0,9.0,-8.300373943231534,0,16.34,16.34
00-0029701,R.Tannehill,2020,17,HOU,18,27,216.0,1,0.0,2.0,12.0,306.0,62.0,10.0,8.890345217510056,0,28.44,28.44
00-0029701,R.Tannehill,2020,18,BAL,18,26,165.0,1,1.0,1.0,7.0,188.0,70.0,9.0,-0.4510351376004347,0,9.200000000000001,8.200000000000001
00-0030151,T.Bray,2020,10,MIN,1,5,18.0,0,0.0,0.0,-0.0,43.0,13.0,1.0,-1.1256110534304753,0,0.72,0.72
00-0030520,M.Glennon,2020,12,CLE,20,35,235.0,2,0.0,0.0,-0.0,354.0,117.0,12.0,5.461372715567618,0,18.0,18.0
00-0030520,M.Glennon,2020,13,MIN,28,42,280.0,1,2.0,2.0,14.0,351.0,92.0,15.0,1.5917496115915752,1,12.100000000000001,12.100000000000001
00-0030520,M.Glennon,2020,14,TEN,13,23,85.0,0,1.0,0.0,-0.0,185.0,42.0,5.0,-7.226772978718516,0,1.4,1.4
00-0030520,M.Glennon,2020,16,CHI,24,37,211.0,2,2.0,1.0,8.0,239.0,69.0,10.0,-5.025218778187297,0,12.439999999999998,12.439999999999998
00-0030520,M.Glennon,2020,17,IND,26,42,261.0,2,0.0,6.0,31.0,295.0,85.0,15.0,-12.600023785606027,0,16.639999999999997,16.639999999999997
00-0030533,M.Barkley,2020,5,TEN,3,5,22.0,0,0.0,0.0,-0.0,18.0,2.0,2.0,-3.5239271124009974,0,0.88,0.88
00-0030533,M.Barkley,2020,12,LAC,0,0,0.0,0,0.0,1.0,7.0,0.0,0.0,0.0,-1.6159852842683904,0,0.0,0.0
00-0030533,M.Barkley,2020,16,NE,2,3,11.0,0,0.0,0.0,-0.0,28.0,2.0,1.0,0.0730653356295079,0,0.13999999999999996,0.13999999999999996
00-0030533,M.Barkley,2020,17,MIA,6,13,164.0,1,1.0,0.0,-0.0,205.0,51.0,6.0,5.2097474783076905,0,8.26,8.26
00-0030565,G.Smith,2020,14,NYJ,4,5,33.0,0,0.0,1.0,3.0,25.0,14.0,3.0,0.6387938609695993,0,1.12,1.12
00-0031237,T.Bridgewater,2020,1,LV,22,34,269.0,1,0.0,1.0,10.0,279.0,137.0,13.0,5.323942074663495,1,19.36,19.36
00-0031237,T.Bridgewater,2020,2,TB,33,42,367.0,0,2.0,5.0,27.0,309.0,149.0,18.0,-4.210848323798882,0,8.68,8.68
00-0031237,T.Bridgewater,2020,3,LAC,22,28,235.0,1,0.0,2.0,14.0,138.0,136.0,10.0,2.724577901925065,0,14.600000000000001,14.600000000000001
00-0031237,T.Bridgewater,2020,4,ARI,26,37,276.0,2,1.0,0.0,-0.0,228.0,173.0,17.0,12.581296879130694,0,26.24,26.24
00-0031237,T.Bridgewater,2020,5,ATL,27,36,313.0,2,0.0,0.0,-0.0,218.0,178.0,18.0,16.785226676313513,0,20.82,20.82
00-0031237,T.Bridgewater,2020,6,CHI,16,29,216.0,0,2.0,4.0,25.0,260.0,75.0,8.0,-9.113546081154514,0,9.440000000000001,9.440000000000001
00-0031237,T.Bridgewater,2020,7,NO,23,28,254.0,2,0.0,1.0,8.0,186.0,158.0,11.0,14.069193235860505,0,19.16,19.16
00-0031237,T.Bridgewater,2020,8,ATL,15,23,176.0,1,1.0,3.0,22.0,185.0,69.0,9.0,-1.140478459710721,0,12.04,12.04
00-0031237,T.Bridgewater,2020,9,KC,36,49,310.0,2,0.0,2.0,7.0,262.0,189.0,17.0,13.578166027564965,0,28.299999999999997,28.299999999999997
00-0031237,T.Bridgewater,2020,10,TB,18,24,136.0,2,1.0,1.0,5.0,131.0,81.0,6.0,-2.978124803091307,0,19.04,19.04
00-0031237,T.Bridgewater,2020,12,MIN,19,36,267.0,1,1.0,0.0,-0.0,303.0,135.0,10.0,3.689474602191793,0,13.879999999999999,13.879999999999999
00-0031237,T.Bridgewater,2020,14,DEN,30,40,283.0,0,0.0,4.0,38.0,236.0,161.0,13.0,-1.9158939384491527,0,20.42,20.42
00-0031237,T.Bridgewater,2020,15,GB,21,35,258.0,0,0.0,3.0,9.0,238.0,141.0,8.0,1.3468002589662862,0,16.92,16.92
00-0031237,T.Bridgewater,2020,16,WAS,19,28,197.0,1,1.0,4.0,30.0,290.0,66.0,11.0,-7.651567095716018,0,8.579999999999998,8.579999999999998
00-0031237,T.Bridgewater,2020,17,NO,13,23,176.0,0,2.0,1.0,10.0,244.0,36.0,5.0,-9.576291504257824,0,3.74,3.74
00-0031280,D.Carr,2020,1,CAR,22,30,239.0,1,0.0,0.0,-0.0,166.0,158.0,11.0,10.777473835721546,0,13.56,13.56
00-0031280,D.Carr,2020,2,NO,28,38,284.0,3,0.0,3.0,23.0,265.0,147.0,18.0,14.408646619450613,0,21.66,21.66
00-0031280,D.Carr,2020,3,NE,24,32,261.0,2,0.0,2.0,12.0,247.0,115.0,13.0,-2.2535475772697198,0,15.439999999999998,15.439999999999998
00-0031280,D.Carr,2020,4,BUF,32,44,311.0,2,0.0,2.0,14.0,267.0,138.0,16.0,10.091996432091383,0,20.439999999999998,20.439999999999998
00-0031280,D.Carr,2020,5,KC,22,31,347.0,3,1.0,1.0,1.0,271.0,181.0,12.0,16.930929859632123,0,23.980000000000004,23.980000000000004
00-0031280,D.Carr,2020,7,TB,24,36,284.0,2,1.0,3.0,13.0,315.0,137.0,12.0,-6.10617798786243,0,19.259999999999998,19.259999999999998
00-0031280,D.Carr,2020,8,CLE,15,24,111.0,1,0.0,2.0,11.0,140.0,60.0,7.0,1.1481791859465433,0,12.540000000000003,12.540000000000003
00-0031280,D.Carr,2020,9,LAC,13,23,165.0,2,0.0,1.0,5.0,281.0,56.0,6.0,1.2696461975276523,0,14.0,14.0
00-0031280,D.Carr,2020,10,DEN,16,25,154.0,0,0.0,0.0,-0.0,219.0,64.0,8.0,3.0190718857979624,0,7.16,7.16
00-0031280,D.Carr,2020,11,KC,23,31,275.0,3,1.0,0.0,-0.0,237.0,155.0,17.0,16.251459723412093,0,21.6,21.6
00-0031280,D.Carr,2020,12,ATL,22,34,215.0,0,1.0,3.0,21.0,244.0,120.0,10.0,-26.27472271624494,0,0.5999999999999996,0.5999999999999996
00-0031280,D.Carr,2020,13,NYJ,28,47,381.0,3,1.0,2.0,13.0,499.0,170.0,17.0,10.712416308312285,0,31.740000000000002,31.740000000000002
00-0031280,D.Carr,2020,14,IND,31,45,316.0,2,2.0,0.0,-0.0,299.0,156.0,16.0,3.647673665525254,0,23.84,23.84
00-0031280,D.Carr,2020,15,LAC,3,5,53.0,0,0.0,1.0,3.0,37.0,27.0,2.0,-0.3258834067465477,0,2.12,2.12
00-0031280,D.Carr,2020,16,MIA,21,34,336.0,1,0.0,3.0,22.0,318.0,149.0,15.0,-0.11941144759315003,0,23.24,23.24
00-0031280,D.Carr,2020,17,DEN,24,38,371.0,2,2.0,3.0,12.0,379.0,123.0,13.0,6.993443462706637,1,20.94,20.94
00-0031288,A.McCarron,2020,14,CHI,0,0,0.0,0,0.0,1.0,12.0,0.0,0.0,0.0,-4.926011307281442,0,0.0,0.0
00-0031288,A.McCarron,2020,17,TEN,1,1,20.0,0,0.0,0.0,-0.0,18.0,2.0,1.0,3.676970351138152,0,0.8,0.8
00-0031345,J.Garoppolo,2020,1,ARI,19,33,259.0,2,0.0,3.0,16.0,220.0,161.0,10.0,0.3769955041620001,0,19.259999999999998,19.259999999999998
00-0031345,J.Garoppolo,2020,2,NYJ,14,16,131.0,2,0.0,1.0,8.0,86.0,84.0,9.0,14.405696648580488,0,13.24,13.24
00-0031345,J.Garoppolo,2020,5,MIA,7,17,77.0,0,2.0,3.0,23.0,162.0,38.0,3.0,-12.65416546317283,0,-0.9199999999999999,-0.9199999999999999
00-0031345,J.Garoppolo,2020,6,LA,23,33,268.0,3,0.0,0.0,-0.0,145.0,223.0,16.0,12.80657944441191,0,23.52,23.52
00-0031345,J.Garoppolo,2020,7,NE,20,25,277.0,0,2.0,1.0,7.0,160.0,184.0,13.0,15.679654510065776,0,7.48,7.48
00-0031345,J.Garoppolo,2020,8,SEA,11,16,84.0,0,1.0,3.0,23.0,106.0,24.0,4.0,-5.739186643448193,0,1.7599999999999998,1.7599999999999998
00-0031395,G.Gilbert,2020,9,PIT,21,38,243.0,1,1.0,2.0,23.0,348.0,52.0,10.0,-5.159788555433671,0,14.520000000000001,14.520000000000001
00-0031503,J.Winston,2020,9,TB,1,1,12.0,0,0.0,0.0,-0.0,0.0,12.0,1.0,1.8854925452615134,0,0.17999999999999994,0.17999999999999994
00-0031503,J.Winston,2020,10,SF,6,10,63.0,0,0.0,2.0,11.0,51.0,49.0,4.0,-1.0854314311976494,0,2.32,2.32
00-0031503,J.Winston,2020,17,CAR,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,-0.1,-0.1
00-0031503,J.Winston,2020,19,TB,1,1,56.0,1,0.0,0.0,-0.0,28.0,28.0,1.0,4.644100180594251,0,6.24,6.24
00-0031800,T.Heinicke,2020,16,CAR,12,19,137.0,1,0.0,1.0,7.0,255.0,49.0,6.0,2.3747805972525384,0,11.68,11.68
00-0031800,T.Heinicke,2020,18,TB,26,44,306.0,1,1.0,2.0,17.0,385.0,91.0,15.0,0.2996507504903074,0,24.840000000000003,24.840000000000003
00-0032268,M.Mariota,2020,15,LAC,17,28,226.0,1,1.0,0.0,-0.0,273.0,76.0,11.0,8.426394110665445,0,25.840000000000003,25.840000000000003
00-0032434,B.Allen,2020,12,NYG,17,29,136.0,1,1.0,2.0,21.0,202.0,78.0,5.0,-12.45763517786584,0,6.140000000000001,6.140000000000001
00-0032434,B.Allen,2020,13,MIA,11,19,153.0,1,1.0,5.0,30.0,146.0,114.0,5.0,-7.009877127495219,0,8.420000000000002,8.420000000000002
00-0032434,B.Allen,2020,14,DAL,27,36,217.0,1,0.0,0.0,-0.0,129.0,145.0,13.0,11.52152002346702,0,13.879999999999999,13.879999999999999
00-0032434,B.Allen,2020,16,HOU,29,37,371.0,2,0.0,0.0,-0.0,308.0,187.0,18.0,22.745381729715383,0,23.14,23.14
00-0032434,B.Allen,2020,17,BAL,6,21,48.0,0,2.0,0.0,-0.0,155.0,33.0,1.0,-24.306059710886345,0,-1.8800000000000001,-1.8800000000000001
00-0032436,J.Driskel,2020,2,PIT,18,34,256.0,2,1.0,6.0,53.0,420.0,61.0,11.0,-3.951938694713303,1,18.740000000000002,18.740000000000002
00-0032436,J.Driskel,2020,3,TB,17,30,176.0,1,1.0,5.0,45.0,218.0,70.0,7.0,-10.640846890828255,0,10.44,10.44
00-0032436,J.Driskel,2020,4,NYJ,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.9,0.9
00-0032792,N.Sudfeld,2020,17,WAS,5,12,32.0,0,1.0,2.0,16.0,118.0,18.0,1.0,-4.724890490877442,0,-1.5199999999999998,-1.5199999999999998
00-0032950,C.Wentz,2020,1,WAS,24,42,270.0,2,2.0,8.0,62.0,520.0,113.0,13.0,-19.575955702290134,0,13.0,13.0
00-0032950,C.Wentz,2020,2,LA,26,43,242.0,0,2.0,0.0,-0.0,281.0,111.0,13.0,-9.305834659378025,0,12.379999999999999,12.379999999999999
00-0032950,C.Wentz,2020,3,CIN,29,47,225.0,1,2.0,3.0,19.0,353.0,104.0,11.0,-8.401640395828263,0,21.5,21.5
00-0032950,C.Wentz,2020,4,SF,18,28,193.0,1,1.0,3.0,19.0,159.0,111.0,9.0,-3.202475015529929,1,21.419999999999998,21.419999999999998
00-0032950,C.Wentz,2020,5,PIT,20,35,258.0,2,2.0,5.0,34.0,461.0,58.0,13.0,4.210081588115732,1,17.42,17.42
00-0032950,C.Wentz,2020,6,BAL,21,40,213.0,2,0.0,6.0,43.0,369.0,61.0,10.0,-7.480277979397215,2,29.42,29.42
00-0032950,C.Wentz,2020,7,NYG,25,43,359.0,2,1.0,3.0,13.0,374.0,115.0,16.0,6.350457308636088,0,27.759999999999998,27.759999999999998
00-0032950,C.Wentz,2020,8,DAL,15,27,123.0,2,2.0,4.0,29.0,298.0,29.0,8.0,-16.568141446565278,1,8.620000000000001,8.620000000000001
00-0032950,C.Wentz,2020,10,NYG,21,37,208.0,0,0.0,3.0,18.0,338.0,79.0,11.0,-4.071484466325014,0,8.72,8.72
00-0032950,C.Wentz,2020,11,CLE,21,35,235.0,2,2.0,5.0,26.0,282.0,83.0,11.0,-9.592298928040915,0,14.399999999999999,14.399999999999999
00-0032950,C.Wentz,2020,12,SEA,25,45,215.0,2,1.0,6.0,41.0,324.0,110.0,11.0,-13.20825104617628,0,18.8,18.8
00-0032950,C.Wentz,2020,13,GB,6,15,79.0,0,0.0,4.0,22.0,112.0,22.0,4.0,-6.152513123562564,0,4.96,4.96
00-0033077,D.Prescott,2020,1,LA,25,39,266.0,1,0.0,3.0,22.0,283.0,114.0,14.0,-5.030475752620982,0,17.64,17.64
00-0033077,D.Prescott,2020,2,ATL,34,47,450.0,1,0.0,1.0,5.0,371.0,205.0,20.0,18.298685213538434,0,39.8,39.8
00-0033077,D.Prescott,2020,3,SEA,37,57,472.0,3,2.0,2.0,11.0,458.0,186.0,20.0,8.699297413732475,0,27.48,27.48
00-0033077,D.Prescott,2020,4,CLE,41,58,502.0,4,1.0,3.0,21.0,511.0,235.0,29.0,10.28781164821703,1,37.28,37.28
00-0033077,D.Prescott,2020,5,NYG,14,21,166.0,0,1.0,1.0,7.0,139.0,70.0,10.0,-0.23752291325694186,0,13.440000000000001,12.440000000000001
00-0033106,J.Goff,2020,1,DAL,20,31,275.0,0,1.0,1.0,6.0,140.0,195.0,12.0,4.942996442904706,0,10.5,10.5
00-0033106,J.Goff,2020,2,PHI,20,27,267.0,3,0.0,1.0,9.0,221.0,109.0,17.0,21.19681372229269,0,23.98,23.98
00-0033106,J.Goff,2020,3,BUF,23,32,321.0,2,1.0,2.0,10.0,185.0,154.0,15.0,11.677121978026841,1,27.24,27.24
00-0033106,J.Goff,2020,4,NYG,25,32,200.0,1,0.0,2.0,18.0,196.0,118.0,8.0,0.03410909828057607,0,11.7,11.7
00-0033106,J.Goff,2020,5,WAS,21,30,309.0,2,1.0,1.0,9.0,188.0,192.0,11.0,12.481605236028091,0,24.36,24.36
00-0033106,J.Goff,2020,6,SF,19,38,198.0,2,1.0,0.0,-0.0,455.0,55.0,9.0,-3.3468511586646335,0,14.92,14.92
00-0033106,J.Goff,2020,7,CHI,23,33,220.0,2,0.0,1.0,9.0,268.0,120.0,12.0,3.5032373201335067,0,16.900000000000002,16.900000000000002
00-0033106,J.Goff,2020,8,MIA,35,61,355.0,1,2.0,2.0,15.0,365.0,200.0,19.0,-25.533203175466944,0,10.200000000000003,10.200000000000003
00-0033106,J.Goff,2020,10,SEA,27,37,302.0,0,0.0,3.0,19.0,277.0,162.0,15.0,5.257513666918875,0,10.48,10.48
00-0033106,J.Goff,2020,11,TB,39,51,376.0,3,2.0,0.0,-0.0,265.0,200.0,19.0,10.467813809552691,0,23.04,23.04
00-0033106,J.Goff,2020,12,SF,19,31,198.0,0,2.0,2.0,16.0,256.0,125.0,8.0,-16.005298628922958,0,3.0199999999999996,3.0199999999999996
00-0033106,J.Goff,2020,13,ARI,37,47,351.0,1,0.0,1.0,7.0,167.0,256.0,19.0,18.200210214760997,0,24.14,24.14
00-0033106,J.Goff,2020,14,NE,16,25,137.0,1,1.0,1.0,5.0,114.0,74.0,6.0,-4.51449169793735,0,14.58,14.58
00-0033106,J.Goff,2020,15,NYJ,22,34,209.0,2,1.0,3.0,20.0,199.0,114.0,9.0,-11.140137542190752,0,15.26,15.26
00-0033106,J.Goff,2020,16,SEA,24,43,234.0,0,1.0,3.0,18.0,283.0,78.0,15.0,-2.3863105398043922,0,9.66,9.66
00-0033106,J.Goff,2020,18,SEA,9,19,155.0,1,0.0,2.0,15.0,208.0,57.0,5.0,1.8439253126229742,0,10.6,10.6
00-0033106,J.Goff,2020,19,GB,21,27,174.0,1,0.0,4.0,26.0,142.0,52.0,11.0,-1.9712997595197521,1,13.56,13.56
00-0033119,J.Brissett,2020,1,JAX,0,0,0.0,0,0.0,1.0,6.0,0.0,0.0,0.0,-1.9841768899350427,0,0.0,0.0
00-0033119,J.Brissett,2020,3,NYJ,2,4,17.0,0,0.0,0.0,-0.0,7.0,18.0,1.0,-0.41620669420808554,0,0.68,0.68
