player_id,player_name,season,week,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,fantasy_points_ppr,fantasy_points
00-0034104,C.Sims,2022,6,CHI,1,2,6.0,0,0.0,0.0,12.0,0.0,0.0,-0.4485751602333039,0,1.6,0.6000000000000001
00-0034104,C.Sims,2022,7,GB,1,2,12.0,0,0.0,0.0,-10.0,15.0,1.0,0.7250418493058532,0,2.2,1.2000000000000002
00-0034104,C.Sims,2022,8,IND,1,2,21.0,0,0.0,0.0,33.0,2.0,1.0,-4.456342957040761,0,3.1,2.1
00-0034104,C.Sims,2022,9,MIN,1,1,12.0,0,0.0,0.0,9.0,3.0,1.0,1.394080066587776,0,2.2,1.2000000000000002
00-0034104,C.Sims,2022,10,PHI,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.507168608950451,0,0.0,0.0
00-0034104,C.Sims,2022,11,HOU,1,1,17.0,0,0.0,0.0,18.0,-1.0,1.0,1.3051331575843506,0,2.7,1.7000000000000002
00-0034104,C.Sims,2022,13,NYG,1,2,-2.0,0,0.0,0.0,9.0,0.0,0.0,-1.3036802115966566,0,0.8,-0.2
00-0034104,C.Sims,2022,17,CLE,1,1,16.0,0,0.0,0.0,16.0,0.0,1.0,3.258640506188385,0,2.6,1.6
00-0034104,C.Sims,2022,18,DAL,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-5.956508849340025,0,0.0,0.0
00-0034272,M.Valdes-Scantling,2022,1,ARI,4,4,44.0,0,0.0,0.0,22.0,22.0,3.0,3.5359206584398635,0,8.100000000000001,4.1000000000000005
00-0034272,M.Valdes-Scantling,2022,2,LAC,2,7,13.0,0,0.0,0.0,74.0,1.0,0.0,-4.451358722464647,0,3.3,1.3
00-0034272,M.Valdes-Scantling,2022,3,IND,4,7,48.0,0,0.0,0.0,93.0,16.0,3.0,1.3818043196806684,0,8.8,4.800000000000001
00-0034272,M.Valdes-Scantling,2022,4,TB,3,5,63.0,0,0.0,0.0,62.0,18.0,2.0,2.1639515156812803,0,9.3,6.300000000000001
00-0034272,M.Valdes-Scantling,2022,5,LV,6,8,90.0,0,0.0,0.0,85.0,24.0,5.0,6.722921964712441,0,15.0,9.0
00-0034272,M.Valdes-Scantling,2022,6,BUF,0,3,0.0,0,0.0,0.0,21.0,0.0,0.0,-5.733912565745413,0,0.0,0.0
00-0034272,M.Valdes-Scantling,2022,7,SF,3,4,111.0,0,0.0,0.0,106.0,16.0,3.0,8.609065327153075,0,14.100000000000001,11.100000000000001
00-0034272,M.Valdes-Scantling,2022,9,TEN,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,1.195184380048886,0,2.2,1.2000000000000002
00-0034272,M.Valdes-Scantling,2022,10,JAX,3,4,60.0,1,0.0,0.0,70.0,4.0,2.0,3.558495261473581,0,15.0,12.0
00-0034272,M.Valdes-Scantling,2022,11,LAC,1,4,18.0,0,0.0,0.0,62.0,1.0,1.0,-0.581360912024345,0,2.8,1.8
00-0034272,M.Valdes-Scantling,2022,12,LA,4,5,56.0,0,0.0,0.0,56.0,6.0,4.0,2.1739729980158686,0,9.600000000000001,5.6000000000000005
00-0034272,M.Valdes-Scantling,2022,13,CIN,2,6,71.0,0,0.0,0.0,166.0,4.0,2.0,4.116955555422464,0,9.100000000000001,7.1000000000000005
00-0034272,M.Valdes-Scantling,2022,14,DEN,1,3,20.0,0,0.0,0.0,31.0,1.0,1.0,-1.1502541289518178,0,3.0,2.0
00-0034272,M.Valdes-Scantling,2022,15,HOU,3,5,26.0,1,0.0,0.0,51.0,2.0,2.0,1.952724022383336,0,11.6,8.6
00-0034272,M.Valdes-Scantling,2022,16,SEA,0,2,0.0,0,0.0,0.0,26.0,0.0,0.0,-2.479738879832439,0,0.0,0.0
00-0034272,M.Valdes-Scantling,2022,17,DEN,2,7,28.0,0,0.0,0.0,114.0,3.0,1.0,-3.2593988631269895,0,4.800000000000001,2.8000000000000003
00-0034272,M.Valdes-Scantling,2022,18,LV,3,6,27.0,0,0.0,0.0,102.0,4.0,2.0,-0.4571039019373875,0,5.7,2.7
00-0034272,M.Valdes-Scantling,2022,20,JAX,1,2,6.0,1,0.0,0.0,23.0,0.0,1.0,1.3419675239128992,0,7.6,6.6
00-0034272,M.Valdes-Scantling,2022,21,CIN,6,8,116.0,1,0.0,0.0,126.0,39.0,6.0,8.243848177429754,0,23.6,17.6
00-0034272,M.Valdes-Scantling,2022,22,PHI,0,1,0.0,0,0.0,0.0,33.0,0.0,0.0,-0.5112458320800215,0,0.0,0.0
00-0034279,E.St. Brown,2022,1,SF,1,3,18.0,1,0.0,0.0,34.0,0.0,1.0,1.377656162076164,0,8.8,7.8
00-0034279,E.St. Brown,2022,2,GB,2,4,39.0,0,0.0,0.0,52.0,14.0,1.0,-0.04289239761419594,0,5.9,3.9000000000000004
00-0034279,E.St. Brown,2022,3,HOU,1,2,20.0,0,0.0,0.0,24.0,11.0,1.0,0.7153138146968558,0,7.300000000000001,6.300000000000001
00-0034279,E.St. Brown,2022,4,NYG,0,2,9.0,0,1.0,1.0,24.0,9.0,0.0,-1.135749671200756,0,-1.1,-1.1
00-0034279,E.St. Brown,2022,5,MIN,2,2,24.0,0,0.0,0.0,17.0,7.0,1.0,2.061198733281344,0,4.4,2.4000000000000004
00-0034279,E.St. Brown,2022,6,WAS,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.1,0.1
00-0034279,E.St. Brown,2022,7,NE,4,7,48.0,0,0.0,0.0,70.0,10.0,4.0,-0.16040799522962024,0,8.8,4.800000000000001
00-0034279,E.St. Brown,2022,8,DAL,1,3,6.0,0,0.0,0.0,75.0,1.0,0.0,-1.243462745565921,0,1.6,0.6000000000000001
00-0034279,E.St. Brown,2022,9,MIA,0,2,0.0,0,0.0,0.0,44.0,0.0,0.0,-3.8388627086533234,0,0.0,0.0
00-0034279,E.St. Brown,2022,10,DET,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,0.9,0.9
00-0034279,E.St. Brown,2022,11,ATL,2,2,24.0,0,0.0,0.0,11.0,13.0,2.0,4.017472978914157,0,4.4,2.4000000000000004
00-0034279,E.St. Brown,2022,12,NYJ,1,2,7.0,0,0.0,0.0,16.0,10.0,0.0,-1.8015439670998603,0,1.7000000000000002,0.7000000000000001
00-0034279,E.St. Brown,2022,13,GB,3,4,85.0,0,0.0,0.0,87.0,13.0,2.0,0.7904744687839411,0,11.6,8.6
00-0034279,E.St. Brown,2022,15,PHI,1,1,20.0,0,0.0,0.0,13.0,7.0,1.0,2.663366519380361,0,3.0,2.0
00-0034279,E.St. Brown,2022,17,DET,2,3,20.0,0,0.0,0.0,24.0,4.0,1.0,-0.11340415861923248,0,4.0,2.0
00-0034279,E.St. Brown,2022,18,MIN,1,1,3.0,0,0.0,0.0,4.0,-1.0,0.0,-0.3194940653629601,0,1.3,0.30000000000000004
00-0034286,R.James,2022,1,TEN,5,6,59.0,0,0.0,0.0,63.0,13.0,3.0,0.6893927349010482,0,11.100000000000001,6.1000000000000005
00-0034286,R.James,2022,2,CAR,5,6,51.0,0,0.0,0.0,52.0,11.0,2.0,2.0924243014887907,0,10.100000000000001,5.1000000000000005
00-0034286,R.James,2022,3,DAL,4,5,36.0,0,0.0,0.0,41.0,10.0,2.0,0.19821566878817976,0,8.0,4.0
00-0034286,R.James,2022,4,CHI,1,3,9.0,0,0.0,0.0,30.0,0.0,1.0,-0.9228049116209149,0,1.9,0.9
00-0034286,R.James,2022,5,GB,2,2,16.0,0,0.0,0.0,12.0,4.0,1.0,1.7309224671917036,0,3.6,1.6
00-0034286,R.James,2022,6,BAL,2,2,18.0,0,0.0,0.0,8.0,10.0,0.0,0.7517330218106508,0,3.8,1.8
00-0034286,R.James,2022,7,JAX,1,2,2.0,0,0.0,0.0,13.0,3.0,0.0,-1.6956992704654112,0,1.2,0.2
00-0034286,R.James,2022,11,DET,3,3,48.0,1,0.0,0.0,26.0,22.0,3.0,4.9074215563887265,0,13.8,10.8
00-0034286,R.James,2022,12,DAL,5,6,41.0,1,0.0,0.0,33.0,11.0,3.0,3.957655177131528,0,15.100000000000001,10.100000000000001
00-0034286,R.James,2022,13,WAS,3,3,20.0,0,0.0,0.0,14.0,6.0,1.0,-1.2728954874091,0,5.0,2.0
00-0034286,R.James,2022,14,PHI,7,9,61.0,1,0.0,0.0,61.0,14.0,2.0,-1.0155300924088806,0,19.1,12.100000000000001
00-0034286,R.James,2022,15,WAS,4,5,42.0,0,0.0,0.0,29.0,16.0,3.0,3.877242136921268,0,8.2,4.2
00-0034286,R.James,2022,16,MIN,8,11,90.0,0,0.0,0.0,81.0,26.0,4.0,3.019445323513341,0,17.0,9.0
00-0034286,R.James,2022,17,IND,7,7,76.0,1,0.0,0.0,46.0,30.0,4.0,8.178282681677956,0,20.6,13.600000000000001
00-0034286,R.James,2022,19,MIN,4,6,31.0,0,0.0,0.0,13.0,20.0,1.0,-0.5107740137609653,0,7.1,3.1
00-0034286,R.James,2022,20,PHI,7,10,51.0,0,0.0,0.0,64.0,24.0,4.0,1.4345142206875607,0,12.100000000000001,5.1000000000000005
00-0034297,B.Pringle,2022,1,SF,1,2,22.0,0,0.0,0.0,51.0,0.0,1.0,0.6436154049588367,0,3.2,2.2
00-0034297,B.Pringle,2022,3,HOU,1,1,11.0,0,0.0,0.0,7.0,4.0,1.0,1.6922024919185787,0,2.1,1.1
00-0034297,B.Pringle,2022,10,DET,1,2,12.0,0,0.0,0.0,26.0,0.0,1.0,1.0155030947644264,0,2.2,1.2000000000000002
00-0034297,B.Pringle,2022,12,NYJ,2,2,12.0,1,0.0,0.0,10.0,2.0,1.0,3.268747203052044,0,9.2,7.2
00-0034297,B.Pringle,2022,15,PHI,2,2,39.0,1,0.0,0.0,38.0,1.0,2.0,4.42367310350528,0,11.9,9.9
00-0034297,B.Pringle,2022,16,BUF,2,2,34.0,0,0.0,0.0,27.0,7.0,2.0,1.7018661703914404,0,5.4,3.4000000000000004
00-0034297,B.Pringle,2022,17,DET,0,4,0.0,0,0.0,0.0,61.0,0.0,0.0,-3.4743243573466316,0,0.0,0.0
00-0034297,B.Pringle,2022,18,MIN,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.3800863833166659,0,1.5,0.5
00-0034317,K.Kirkwood,2022,5,SEA,1,1,4.0,0,0.0,0.0,2.0,2.0,0.0,-0.22724661882966757,0,1.4,0.4
00-0034317,K.Kirkwood,2022,6,CIN,1,1,14.0,0,0.0,0.0,12.0,2.0,1.0,1.786825502058491,0,2.4000000000000004,1.4000000000000001
00-0034317,K.Kirkwood,2022,16,CLE,0,2,0.0,0,0.0,0.0,41.0,0.0,0.0,-3.204014912713319,0,0.0,0.0
00-0034348,C.Sutton,2022,1,SEA,4,7,72.0,0,0.0,0.0,121.0,13.0,3.0,5.741059177849706,0,11.2,7.2
00-0034348,C.Sutton,2022,2,HOU,7,11,122.0,0,0.0,0.0,133.0,18.0,6.0,8.481884096458089,0,19.700000000000003,12.700000000000001
00-0034348,C.Sutton,2022,3,SF,8,10,97.0,0,0.0,0.0,100.0,22.0,5.0,5.374950706609525,0,17.700000000000003,9.700000000000001
00-0034348,C.Sutton,2022,4,LV,5,7,52.0,1,0.0,0.0,66.0,15.0,2.0,2.6665834951855016,0,16.2,11.2
00-0034348,C.Sutton,2022,5,IND,5,11,74.0,0,0.0,0.0,148.0,14.0,2.0,-1.6360227898694575,0,12.4,7.4
00-0034348,C.Sutton,2022,6,LAC,2,3,14.0,0,0.0,0.0,14.0,6.0,1.0,0.9916475578211248,0,3.4000000000000004,1.4000000000000001
00-0034348,C.Sutton,2022,7,NYJ,3,9,23.0,0,0.0,0.0,135.0,8.0,1.0,-5.194575687928591,0,5.300000000000001,2.3000000000000003
00-0034348,C.Sutton,2022,8,JAX,1,4,13.0,0,0.0,0.0,36.0,2.0,1.0,-3.4291814535390586,0,2.3,1.3
00-0034348,C.Sutton,2022,10,TEN,6,11,66.0,0,0.0,0.0,120.0,8.0,3.0,-0.3190385597408749,0,12.600000000000001,6.6000000000000005
00-0034348,C.Sutton,2022,11,LV,5,7,80.0,0,0.0,0.0,81.0,26.0,4.0,5.531314722105777,0,13.0,8.0
00-0034348,C.Sutton,2022,12,CAR,6,8,75.0,0,0.0,0.0,85.0,4.0,4.0,3.6731574588788467,0,13.5,7.5
00-0034348,C.Sutton,2022,13,BAL,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-0.5936176334507763,0,0.0,0.0
00-0034348,C.Sutton,2022,16,LA,5,7,64.0,0,0.0,0.0,123.0,3.0,3.0,1.393528124783188,0,11.4,6.4
00-0034348,C.Sutton,2022,17,KC,4,6,44.0,0,0.0,0.0,66.0,6.0,2.0,1.1202758235158399,0,8.4,4.4
00-0034348,C.Sutton,2022,18,LAC,3,7,33.0,1,0.0,0.0,104.0,2.0,1.0,0.02869683037579307,0,12.3,9.3
00-0034366,K.Coutee,2022,10,LV,1,1,20.0,0,1.0,1.0,12.0,8.0,0.0,-3.799164329539053,0,1.0,0.0
00-0034386,J.Watson,2022,1,ARI,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.4684052895754576,0,0.0,0.0
00-0034386,J.Watson,2022,2,LAC,2,2,50.0,1,0.0,0.0,44.0,6.0,1.0,5.499359958805144,0,13.0,11.0
00-0034386,J.Watson,2022,3,IND,0,1,0.0,0,0.0,0.0,15.0,0.0,0.0,-0.7985174896894023,0,0.0,0.0
00-0034386,J.Watson,2022,4,TB,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-0.46240983717143536,0,0.0,0.0
00-0034386,J.Watson,2022,5,LV,1,1,10.0,0,0.0,0.0,5.0,5.0,1.0,0.5633045474532992,0,2.0,1.0
00-0034386,J.Watson,2022,6,BUF,0,1,0.0,0,0.0,0.0,22.0,0.0,0.0,-0.4811732132220641,0,0.0,0.0
00-0034386,J.Watson,2022,7,SF,1,2,4.0,1,0.0,0.0,9.0,0.0,1.0,0.851178290497046,0,7.4,6.4
00-0034386,J.Watson,2022,9,TEN,2,5,37.0,0,0.0,0.0,71.0,0.0,1.0,1.0207460159583959,0,5.7,3.7
00-0034386,J.Watson,2022,10,JAX,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,0.8044867536518723,0,2.2,1.2000000000000002
00-0034386,J.Watson,2022,11,LAC,3,4,67.0,0,0.0,0.0,85.0,13.0,2.0,3.8575736515049357,0,9.7,6.7
00-0034386,J.Watson,2022,12,LA,2,2,26.0,0,0.0,0.0,22.0,4.0,2.0,1.5410527821513824,0,4.6,2.6
00-0034386,J.Watson,2022,13,CIN,1,1,15.0,0,0.0,0.0,14.0,1.0,1.0,0.9821822359226644,0,2.5,1.5
00-0034386,J.Watson,2022,14,DEN,0,2,0.0,0,0.0,0.0,68.0,0.0,0.0,-1.084418979124166,0,0.0,0.0
00-0034386,J.Watson,2022,15,HOU,0,2,0.0,0,0.0,0.0,65.0,0.0,0.0,-1.6846423835959285,0,0.0,0.0
00-0034386,J.Watson,2022,16,SEA,0,4,0.0,0,0.0,0.0,65.0,0.0,0.0,-3.9532335435505956,0,0.0,0.0
00-0034386,J.Watson,2022,17,DEN,1,2,27.0,0,0.0,0.0,37.0,0.0,1.0,-3.018719501314024,0,3.7,2.7
00-0034386,J.Watson,2022,18,LV,1,2,67.0,0,0.0,0.0,75.0,31.0,1.0,4.408961681183428,0,7.7,6.7
00-0034386,J.Watson,2022,20,JAX,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,1.851177350152284,0,2.2,1.2000000000000002
00-0034386,J.Watson,2022,22,PHI,2,2,18.0,0,0.0,0.0,17.0,1.0,2.0,1.736297427676618,0,3.8,1.8
00-0034407,R.McCloud,2022,1,CHI,1,2,20.0,0,0.0,0.0,32.0,0.0,1.0,0.26147788774687797,0,3.0,2.0
00-0034407,R.McCloud,2022,2,SEA,1,2,16.0,0,0.0,0.0,18.0,2.0,1.0,0.8400645164074376,0,2.6,1.6
00-0034407,R.McCloud,2022,3,DEN,1,1,11.0,0,0.0,0.0,8.0,3.0,1.0,0.6968018749030307,0,2.1,1.1
00-0034407,R.McCloud,2022,4,LA,1,3,6.0,0,0.0,0.0,30.0,7.0,0.0,-1.1607650039950386,0,1.6,0.6000000000000001
00-0034407,R.McCloud,2022,6,ATL,0,1,0.0,0,0.0,0.0,44.0,0.0,0.0,-0.7828523693606257,0,0.0,0.0
00-0034407,R.McCloud,2022,7,KC,4,4,65.0,1,0.0,0.0,60.0,5.0,4.0,6.786788382683881,0,16.5,12.5
00-0034407,R.McCloud,2022,8,LA,1,2,11.0,0,0.0,0.0,54.0,0.0,0.0,1.617678199429065,0,2.1,1.1
00-0034407,R.McCloud,2022,10,LAC,1,1,33.0,0,0.0,0.0,18.0,15.0,1.0,2.1621858859434724,0,4.300000000000001,3.3000000000000003
00-0034407,R.McCloud,2022,11,ARI,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-0.9224618836306036,0,0.0,0.0
00-0034407,R.McCloud,2022,12,NO,1,1,12.0,0,0.0,0.0,12.0,0.0,0.0,0.8002978285076097,0,2.2,1.2000000000000002
00-0034407,R.McCloud,2022,14,TB,1,1,11.0,0,0.0,0.0,9.0,2.0,1.0,0.6282588316244073,0,2.8,1.8
00-0034407,R.McCloud,2022,15,SEA,1,3,16.0,0,0.0,0.0,4.0,15.0,1.0,0.3277114457450807,0,2.6,1.6
00-0034407,R.McCloud,2022,16,WAS,0,1,0.0,0,0.0,0.0,-6.0,0.0,0.0,-1.0957902637310326,0,13.100000000000001,13.100000000000001
00-0034407,R.McCloud,2022,17,LV,1,2,42.0,0,0.0,0.0,9.0,43.0,1.0,2.233097991789691,0,5.2,4.2
00-0034411,R.Gage,2022,1,DAL,2,2,13.0,0,0.0,0.0,6.0,7.0,0.0,0.3450729900505394,0,3.3,1.3
00-0034411,R.Gage,2022,2,NO,5,6,28.0,0,0.0,0.0,10.0,19.0,1.0,-0.5598184973932803,0,7.800000000000001,2.8000000000000003
00-0034411,R.Gage,2022,3,GB,12,13,87.0,1,1.0,1.0,60.0,37.0,5.0,-0.10056005069054663,0,24.700000000000003,12.700000000000001
00-0034411,R.Gage,2022,4,KC,2,4,24.0,0,0.0,0.0,29.0,5.0,0.0,-1.8463563974946737,0,4.4,2.4000000000000004
00-0034411,R.Gage,2022,5,ATL,2,6,20.0,0,0.0,0.0,46.0,10.0,1.0,-2.148861580528319,1,6.0,4.0
00-0034411,R.Gage,2022,6,PIT,2,4,20.0,0,0.0,0.0,40.0,2.0,1.0,0.6445329573471099,0,4.0,2.0
00-0034411,R.Gage,2022,7,CAR,4,5,39.0,0,0.0,0.0,27.0,14.0,4.0,4.083941831137054,0,7.9,3.9000000000000004
00-0034411,R.Gage,2022,13,NO,1,1,11.0,0,0.0,0.0,10.0,1.0,1.0,0.6782927840249613,0,2.1,1.1
00-0034411,R.Gage,2022,14,SF,2,2,12.0,1,0.0,0.0,11.0,1.0,2.0,3.4830087771406397,0,9.2,7.2
00-0034411,R.Gage,2022,15,CIN,8,12,59.0,2,0.0,0.0,70.0,9.0,6.0,6.061568554461701,0,25.9,17.9
00-0034411,R.Gage,2022,16,ARI,5,6,65.0,0,0.0,0.0,27.0,39.0,4.0,3.878640412236564,0,11.5,6.5
00-0034411,R.Gage,2022,17,CAR,3,3,33.0,0,0.0,0.0,15.0,18.0,3.0,5.468974358635023,0,6.300000000000001,3.3000000000000003
00-0034411,R.Gage,2022,18,ATL,3,6,15.0,1,0.0,0.0,32.0,9.0,2.0,0.4133289029705338,0,10.5,7.5
00-0034411,R.Gage,2022,19,DAL,2,8,10.0,0,0.0,0.0,39.0,13.0,0.0,-10.091352013638243,0,3.0,1.0
00-0034418,C.Wilson,2022,1,NE,2,2,20.0,0,0.0,0.0,17.0,3.0,0.0,-0.09138770040590316,0,4.800000000000001,2.8000000000000003
00-0034418,C.Wilson,2022,2,BAL,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.43225109530612826,0,0.0,0.0
00-0034418,C.Wilson,2022,5,NYJ,2,4,20.0,0,0.0,0.0,64.0,16.0,1.0,1.0098530235118233,0,4.0,2.0
00-0034418,C.Wilson,2022,8,DET,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.7098825525026768,0,0.0,0.0
00-0034418,C.Wilson,2022,9,CHI,2,2,23.0,0,0.0,0.0,6.0,17.0,2.0,1.835894375341013,0,4.300000000000001,2.3000000000000003
00-0034418,C.Wilson,2022,10,CLE,1,1,7.0,0,0.0,0.0,7.0,0.0,0.0,0.32328261458314955,0,1.7000000000000002,0.7000000000000001
00-0034418,C.Wilson,2022,12,HOU,2,3,26.0,0,0.0,0.0,38.0,5.0,2.0,1.7859977816115133,0,4.6,2.6
00-0034418,C.Wilson,2022,14,LAC,2,2,19.0,0,0.0,0.0,19.0,0.0,2.0,2.3084681782638654,0,3.9000000000000004,1.9000000000000001
00-0034418,C.Wilson,2022,15,BUF,1,2,21.0,0,0.0,0.0,30.0,4.0,1.0,0.8678961715195328,0,3.1,2.1
00-0034418,C.Wilson,2022,19,BUF,1,1,14.0,0,0.0,0.0,8.0,6.0,1.0,1.5103057634551078,0,2.4000000000000004,1.4000000000000001
00-0034419,B.Berrios,2022,1,BAL,5,6,37.0,0,0.0,0.0,12.0,25.0,2.0,0.36374180851271376,0,8.7,3.7
00-0034419,B.Berrios,2022,2,CLE,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,2.2,2.2
00-0034419,B.Berrios,2022,3,CIN,0,1,0.0,0,0.0,0.0,30.0,0.0,0.0,-4.367457301763352,0,-0.2,-0.2
00-0034419,B.Berrios,2022,4,PIT,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,0.06280501949368045,0,5.68,4.68
00-0034419,B.Berrios,2022,5,MIA,1,1,-1.0,0,0.0,0.0,-2.0,1.0,0.0,-0.8690239423885942,0,8.4,7.4
00-0034419,B.Berrios,2022,6,GB,1,1,6.0,0,0.0,0.0,6.0,0.0,0.0,0.2562258566613309,0,9.6,8.6
00-0034419,B.Berrios,2022,7,DEN,3,4,15.0,0,0.0,0.0,19.0,11.0,1.0,0.024951172526925802,0,7.2,4.2
00-0034419,B.Berrios,2022,8,NE,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-1.1592442263802476,0,0.0,0.0
00-0034419,B.Berrios,2022,9,BUF,1,2,6.0,0,0.0,0.0,-1.0,6.0,1.0,0.6049221697030589,0,1.6,0.6000000000000001
00-0034419,B.Berrios,2022,11,NE,0,1,0.0,0,0.0,0.0,-4.0,0.0,0.0,-0.5239068614318967,0,0.0,0.0
00-0034419,B.Berrios,2022,12,CHI,1,1,4.0,0,0.0,0.0,1.0,3.0,0.0,-0.5332794404239394,0,2.3,1.3
00-0034419,B.Berrios,2022,13,MIN,2,3,9.0,0,0.0,0.0,-4.0,14.0,1.0,-4.396854206395801,0,2.9,0.9
00-0034419,B.Berrios,2022,14,BUF,1,3,25.0,0,0.0,0.0,42.0,0.0,1.0,1.1865455864755243,0,3.5,2.5
00-0034419,B.Berrios,2022,15,DET,1,6,14.0,0,0.0,0.0,101.0,7.0,1.0,-0.8993727360502817,0,2.4000000000000004,1.4000000000000001
00-0034419,B.Berrios,2022,17,SEA,1,1,24.0,0,0.0,0.0,7.0,17.0,1.0,1.2508540076669306,0,3.4000000000000004,2.4000000000000004
00-0034487,T.Sherfield,2022,1,NE,1,2,8.0,0,0.0,0.0,23.0,0.0,0.0,0.09730289445724338,0,1.8,0.8
00-0034487,T.Sherfield,2022,2,BAL,2,2,9.0,0,0.0,0.0,0.0,9.0,1.0,-0.40406102663837373,0,2.9,0.9
00-0034487,T.Sherfield,2022,3,BUF,1,1,5.0,0,0.0,0.0,2.0,3.0,0.0,0.5266572507098317,0,1.5,0.5
00-0034487,T.Sherfield,2022,4,CIN,4,6,55.0,0,0.0,0.0,91.0,3.0,3.0,2.3518309866650915,0,9.5,5.5
00-0034487,T.Sherfield,2022,5,NYJ,1,2,5.0,0,0.0,0.0,29.0,0.0,0.0,-1.4318460440263152,0,1.5,0.5
00-0034487,T.Sherfield,2022,6,MIN,1,4,6.0,0,0.0,0.0,25.0,0.0,0.0,-6.0361041949363425,0,1.6,0.6000000000000001
00-0034487,T.Sherfield,2022,7,PIT,3,3,44.0,0,0.0,0.0,34.0,10.0,2.0,2.8027992674615234,0,7.4,4.4
00-0034487,T.Sherfield,2022,8,DET,2,2,25.0,0,0.0,0.0,20.0,5.0,2.0,4.9015777528402396,0,4.5,2.5
00-0034487,T.Sherfield,2022,9,CHI,3,3,27.0,0,0.0,0.0,15.0,12.0,1.0,2.2970401474740356,0,5.7,2.7
00-0034487,T.Sherfield,2022,10,CLE,4,5,63.0,1,0.0,0.0,50.0,17.0,3.0,3.7703831426333636,0,16.3,12.3
00-0034487,T.Sherfield,2022,12,HOU,2,5,33.0,0,0.0,0.0,93.0,2.0,2.0,0.9201223463591235,0,5.300000000000001,3.3000000000000003
00-0034487,T.Sherfield,2022,13,SF,1,3,75.0,1,0.0,0.0,45.0,65.0,1.0,3.3933949540369213,0,14.5,13.5
00-0034487,T.Sherfield,2022,14,LAC,1,4,7.0,0,0.0,0.0,37.0,0.0,0.0,-1.8074247798649594,0,1.7000000000000002,0.7000000000000001
00-0034487,T.Sherfield,2022,15,BUF,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.6987891580539158,0,0.0,0.0
00-0034487,T.Sherfield,2022,16,GB,2,2,25.0,0,0.0,0.0,24.0,1.0,2.0,3.5703917777282186,0,4.5,2.5
00-0034487,T.Sherfield,2022,17,NE,2,6,30.0,0,0.0,0.0,70.0,11.0,1.0,-6.716862341680098,0,5.0,3.0
00-0034487,T.Sherfield,2022,19,BUF,0,2,0.0,0,0.0,0.0,45.0,0.0,0.0,-3.117639726609923,0,0.0,0.0
00-0034521,A.Lazard,2022,2,CHI,2,3,13.0,1,0.0,0.0,31.0,0.0,2.0,2.650040754902875,0,9.3,7.3
00-0034521,A.Lazard,2022,3,TB,4,6,45.0,1,0.0,0.0,92.0,9.0,4.0,5.114577471947996,0,14.5,10.5
00-0034521,A.Lazard,2022,4,NE,6,8,116.0,0,0.0,0.0,112.0,43.0,5.0,0.7881615554797463,0,17.6,11.600000000000001
00-0034521,A.Lazard,2022,5,NYG,4,8,35.0,1,0.0,0.0,95.0,13.0,3.0,-1.8185791664291173,0,13.5,9.5
00-0034521,A.Lazard,2022,6,NYJ,4,9,76.0,1,0.0,0.0,162.0,9.0,3.0,0.5799671299524269,0,17.6,13.600000000000001
00-0034521,A.Lazard,2022,7,WAS,6,7,55.0,0,0.0,0.0,31.0,29.0,4.0,1.2222716863034293,0,11.5,5.5
00-0034521,A.Lazard,2022,9,DET,4,10,87.0,1,0.0,0.0,150.0,30.0,4.0,-0.8696288981009275,0,18.700000000000003,14.700000000000001
00-0034521,A.Lazard,2022,10,DAL,3,4,45.0,0,0.0,0.0,7.0,44.0,1.0,1.0756696324096993,0,7.5,4.5
00-0034521,A.Lazard,2022,11,TEN,5,11,57.0,0,0.0,0.0,165.0,5.0,3.0,-0.12576215527951717,0,10.7,5.7
00-0034521,A.Lazard,2022,12,PHI,2,3,24.0,0,0.0,0.0,34.0,4.0,2.0,-1.415156222821679,0,4.4,2.4000000000000004
00-0034521,A.Lazard,2022,13,CHI,5,6,67.0,0,0.0,0.0,75.0,20.0,5.0,5.165807547455188,0,11.7,6.7
00-0034521,A.Lazard,2022,15,LA,1,2,7.0,0,0.0,0.0,37.0,0.0,0.0,-4.224995940574445,0,1.7000000000000002,0.7000000000000001
