Rk,Player,Age,Team,Pos,G,GS,FGA_0_19,FGM_0_19,FGA_20_29,FGM_20_29,FGA_30_39,FGM_30_39,FGA_40_49,FGM_40_49,FGA_50_plus,FGM_50_plus,FGA_Total,FGM_Total,Lng,FG_Pct,XPA,XPM,XP_Pct,KO,KO_Yds,TB,TB_Pct,KO_Avg,Awards,Player_ID
36,Stephen Hauschka,23,BAL,K,8,0,0.0,0,0,0,0,0,0,0,2,1,2,1,54,50.0,0,0,,14,905,1,7.1,65,,HausSt00
37,Mike Nugent,26,NYJ,K,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,,0.0,2,2,100.0,3,158,0,0.0,53,,nugenmik01
38,Dave Rayner,26,CIN,K,2,0,0.0,0,1,1,0,0,0,0,0,0,1,1,26,100.0,3,3,100.0,6,401,1,16.7,67,,raynedav01
39,Lawrence Tynes,30,NYG,K,2,0,1.0,1,0,0,0,0,0,0,0,0,1,1,19,100.0,3,3,100.0,6,356,1,16.7,59,,tyneslaw01
40,Mitch Berger,36,PIT,P,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,161,0,0.0,54,,BergMi20
41,Brandon Fields,24,MIA,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,77,0,0.0,39,,FielBr20
42,Derrick Frost,28,GNB,P,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,157,0,0.0,52,,FrosDe20
43,Ben Graham,35,3TM,P,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,43,0,0.0,43,,GrahBe20
43,Ben Graham,35,NYJ,P,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,43,0,0.0,43,,GrahBe20
44,Nick Harris,30,DET,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,68,0,0.0,68,,HarrNi20
45,Brett Kern,22,DEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,30,0,0.0,30,,KernBr20
46,Chris Kluwe,27,MIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,68,0,0.0,68,,KluwCh20
47,Michael Koenen,26,ATL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,87,5813,16,18.4,67,,koenemic01
48,Shane Lechler,32,OAK,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,65,0,0.0,65,PBAP-1,LechSh20
49,Andy Lee,26,SFO,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,123,0,0.0,62,,LeexAn20
50,Rhys Lloyd,26,CAR,K,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,88,5897,30,34.1,67,,LloyRh44
51,Brian Moorman,32,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,48,0,0.0,48,,MoorBr24
52,Sam Paulescu,24,DAL,P,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,58,0,0.0,58,,PaulSa20
53,Adam Podlesh,25,JAX,P,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,8,0,0.0,8,,PodlAd20
54,Saverio Rocca,35,PHI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,178,0,0.0,59,,RoccSa20
55,Mike Scifres,28,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,207,0,0.0,52,,ScifMi20
56,Hunter Smith,31,IND,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,59,0,0.0,59,,SmitHu21
57,Matt Turk,40,HOU,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,62,0,0.0,62,,TurkMa20
58,Steve Weatherford,26,3TM,P,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,14,742,0,0.0,53,,WeatSt20
58,Steve Weatherford,26,NOR,P,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,12,720,0,0.0,60,,WeatSt20
58,Steve Weatherford,26,JAX,P,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,22,0,0.0,11,,WeatSt20
59,Pat Watkins,26,DAL,DB,8,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,1,61,0,0.0,61,,WatkPa20
1,Rob Bironas,29,TEN,K,16,0,0.0,0,12,10,12,12,10,9,5,4,39,35,56,89.7,28,28,100.0,75,5014,16,21.3,67,PBAP-1,bironrob01
2,Mason Crosby,23,GNB,K,16,0,1.0,1,8,8,11,10,14,9,5,3,39,31,53,79.5,48,48,100.0,93,5783,14,15.1,62,,CrosMa20
3,Robbie Gould,25,CHI,K,16,0,0.0,0,7,7,13,12,14,12,2,0,36,31,49,86.1,33,33,100.0,79,4644,3,3.8,59,,gouldrob01
4,Mike Nugent,25,NYJ,K,16,0,1.0,1,11,11,12,10,8,6,4,1,36,29,50,80.6,24,23,95.8,65,3952,9,13.8,61,,nugenmik01
5,Jason Hanson,37,DET,K,16,0,1.0,1,5,4,12,10,13,11,4,3,35,29,53,82.9,36,35,97.2,82,5197,13,15.9,63,,hansojas01
6,Shaun Suisham,26,WAS,K,16,0,0.0,0,10,10,10,8,13,10,2,1,35,29,49,82.9,30,29,96.7,76,4377,6,7.9,58,,suishsha01
7,Josh Brown,28,SEA,K,16,0,0.0,0,12,12,5,5,12,8,5,3,34,28,54,82.4,43,43,100.0,87,5481,13,14.9,63,,brownjos01
8,Shayne Graham,30,CIN,K,16,0,1.0,1,12,11,13,13,7,6,1,0,34,31,48,91.2,37,37,100.0,86,5300,8,9.3,62,,grahasha01
9,Matt Bryant,32,TAM,K,16,0,0.0,0,12,11,11,11,7,6,3,0,33,28,49,84.8,34,34,100.0,78,4683,6,7.7,60,,bryanmat01
10,David Akers,33,PHI,K,16,0,0.0,0,12,12,10,10,6,1,4,1,32,24,53,75.0,36,36,100.0,78,4796,6,7.7,62,,akersdav01
11,Sebastian Janikowski,29,OAK,K,16,0,0.0,0,4,4,7,6,10,7,11,6,32,23,54,71.9,28,28,100.0,67,4259,22,32.8,64,,janikseb01
12,Matt Stover,39,BAL,K,16,0,1.0,1,11,11,7,7,12,8,1,0,32,27,49,84.4,26,26,100.0,65,4032,7,10.8,62,,stovemat01
13,Jeff Wilkins,35,STL,K,16,0,0.0,0,8,7,7,6,13,8,4,3,32,24,53,75.0,25,25,100.0,66,4142,5,7.6,63,,wilkijef01
14,Jason Elam,37,DEN,K,16,0,0.0,0,11,11,6,6,12,9,2,1,31,27,50,87.1,33,33,100.0,0,0,0,,,,elamxjas01
15,Nick Folk,23,DAL,K,16,0,0.0,0,12,10,7,7,7,7,5,2,31,26,53,83.9,53,53,100.0,94,5800,4,4.3,62,PB,FolkNi20
16,Phil Dawson,32,CLE,K,16,0,2.0,2,10,9,8,7,8,7,2,1,30,26,51,86.7,43,42,97.7,85,5214,5,5.9,61,AP-2,dawsophi01
17,Neil Rackers,31,ARI,K,16,0,2.0,2,5,5,8,6,6,5,9,3,30,21,52,70.0,48,47,97.9,80,5138,17,21.3,64,,rackenei01
18,Kris Brown,31,HOU,K,16,0,1.0,1,7,6,6,6,10,7,5,5,29,25,57,86.2,40,40,100.0,84,5274,11,13.1,63,,brownkri01
19,Adam Vinatieri,35,IND,K,16,0,1.0,1,15,14,10,8,2,0,1,0,29,23,39,79.3,51,49,96.1,91,5906,9,9.9,65,,vinatada01
20,Morten Andersen,47,ATL,K,14,0,0.0,0,9,9,12,12,7,4,0,0,28,25,47,89.3,24,24,100.0,0,0,0,,,,andermor01
21,John Kasay,38,CAR,K,16,0,2.0,2,6,6,9,8,9,6,2,2,28,24,53,85.7,27,27,100.0,53,3211,2,3.8,61,,kasayjoh01
22,Nate Kaeding,25,SDG,K,16,0,0.0,0,11,11,6,5,8,7,2,1,27,24,51,88.9,46,46,100.0,72,4528,7,9.7,63,,kaedinat01
23,Rian Lindell,30,BUF,K,16,0,0.0,0,11,11,7,7,6,4,3,2,27,24,52,88.9,24,24,100.0,65,3972,6,9.2,61,,linderia01
24,Lawrence Tynes,29,NYG,K,16,0,1.0,1,10,9,8,5,8,8,0,0,27,23,48,85.2,42,40,95.2,82,4931,8,9.8,60,,tyneslaw01
25,Jeff Reed,28,PIT,K,16,0,0.0,0,9,9,10,10,5,4,1,0,25,23,49,92.0,44,44,100.0,86,5242,10,11.6,61,,reedxjef01
26,Stephen Gostkowski,23,NWE,K,16,0,0.0,0,10,10,9,8,5,3,0,0,24,21,45,87.5,74,74,100.0,112,7109,15,13.4,64,,GostSt20
27,Ryan Longwell,33,MIN,K,16,0,0.0,0,3,3,6,6,11,10,4,1,24,20,55,83.3,40,39,97.5,77,4778,9,11.7,62,,longwrya01
28,Jay Feely,31,MIA,K,16,0,0.0,0,7,7,6,6,9,7,1,1,23,21,53,91.3,26,26,100.0,66,3779,8,12.1,57,,feelyjay01
29,Dave Rayner,25,2TM,K,11,0,0.0,0,3,3,10,7,8,5,1,0,22,15,49,68.2,14,14,100.0,39,2578,3,7.7,66,,raynedav01
29,Dave Rayner,25,KAN,K,10,0,0.0,0,3,3,10,7,8,5,1,0,22,15,49,68.2,14,14,100.0,39,2578,3,7.7,66,,raynedav01
30,Joe Nedney,34,SFO,K,16,0,1.0,1,5,5,6,6,4,4,3,1,19,17,49,89.5,22,22,100.0,57,3378,4,7.0,59,,nednejoe01
31,Olindo Mare,34,NOR,K,13,0,0.0,0,5,4,4,3,3,2,5,1,17,10,52,58.8,34,34,100.0,52,3292,15,28.8,63,,marexoli01
32,Josh Scobee,25,JAX,K,8,0,0.0,0,6,6,3,3,4,3,0,0,13,12,48,92.3,27,26,96.3,46,2863,12,26.1,62,,scobejos01
33,John Carney,43,2TM,K,13,0,2.0,2,3,3,5,5,4,2,0,0,14,12,41,85.7,28,27,96.4,55,3412,7,12.7,62,,carnejoh01
33,John Carney,43,JAX,K,8,0,2.0,2,3,3,3,3,3,1,0,0,11,9,41,81.8,21,20,95.2,38,2423,5,13.2,64,,carnejoh01
33,John Carney,43,KAN,K,5,0,0.0,0,0,0,2,2,1,1,0,0,3,3,40,100.0,7,7,100.0,17,989,2,11.8,58,,carnejoh01
34,Martin Gramatica,32,NOR,K,3,0,0.0,0,0,0,2,2,2,2,1,1,5,5,55,100.0,8,8,100.0,15,834,1,6.7,56,,gramamar01
35,Matt Prater,23,2TM,K,4,0,0.0,0,1,0,0,0,3,1,0,0,4,1,45,25.0,1,1,100.0,4,277,3,75.0,69,,PratMa20
35,Matt Prater,23,ATL,K,2,0,0.0,0,1,0,0,0,3,1,0,0,4,1,45,25.0,1,1,100.0,4,277,3,75.0,69,,PratMa20
36,Michael Koenen,25,ATL,P,16,0,0.0,0,0,0,0,0,0,0,2,0,2,0,,0.0,0,0,,64,4107,12,18.8,64,,koenemic01
37,Justin Medlock,24,KAN,K,1,0,0.0,0,1,1,1,0,0,0,0,0,2,1,27,50.0,0,0,,2,136,0,0.0,68,,MedlJu20
38,Jason Baker,29,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,7,435,0,0.0,62,,BakeJa20
39,Mitch Berger,35,ARI,P,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,52,0,0.0,52,,BergMi20
40,Josh Bidwell,31,TAM,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,31,0,0.0,31,,BidwJo20
41,Dustin Colquitt,25,KAN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,70,0,0.0,70,,ColqDu20
42,Jeff Feagles,41,NYG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,56,0,0.0,56,,FeagJe20
43,Brandon Fields,23,MIA,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,60,0,0.0,60,,FielBr20
44,Derrick Frost,27,WAS,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,59,0,0.0,59,,FrosDe20
45,Nick Harris,29,DET,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,63,0,0.0,63,,HarrNi20
46,Chris Kluwe,26,MIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,140,0,0.0,70,,KluwCh20
47,Sam Koch,25,BAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,65,0,0.0,33,,KochSa20
48,Kyle Larson,27,CIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,67,0,0.0,34,,LarsKy20
49,Shane Lechler,31,OAK,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,53,0,0.0,53,PBAP-2,LechSh20
50,Brian Moorman,31,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,30,0,0.0,30,,MoorBr24
51,Ryan Plackemeier,23,SEA,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,104,0,0.0,52,,PlacRy20
52,Adam Podlesh,24,JAX,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,4,214,0,0.0,54,,PodlAd20
53,Todd Sauerbrun,34,DEN,P,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,69,4437,11,15.9,64,,SaueTo20
54,Mike Scifres,27,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,5,274,0,0.0,55,,ScifMi20
55,Steve Weatherford,25,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,10,602,0,0.0,60,,WeatSt20
56,Rhys Lloyd,25,2TM,K,3,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,11,694,2,18.2,63,,LloyRh44
56,Rhys Lloyd,25,BAL,K,2,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,5,310,0,0.0,62,,LloyRh44
56,Rhys Lloyd,25,CAR,K,1,0,0.0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,6,384,2,33.3,64,,LloyRh44
1,Neil Rackers,30,ARI,K,16,0,0.0,0,11,11,9,9,10,7,7,1,37,28,50,75.7,32,32,100.0,75,5020,17,22.7,67,,rackenei01
2,Jeff Wilkins,34,STL,K,16,0,1.0,1,11,11,6,6,16,11,3,3,37,32,53,86.5,35,35,100.0,83,5194,11,13.3,63,,wilkijef01
3,Robbie Gould,24,CHI,K,16,0,0.0,0,6,6,16,14,14,12,0,0,36,32,49,88.9,47,47,100.0,95,6175,11,11.6,65,PBAP-1,gouldrob01
4,Olindo Mare,33,MIA,K,16,0,0.0,0,10,10,8,6,12,9,6,1,36,26,52,72.2,22,22,100.0,67,4339,24,35.8,65,,marexoli01
5,Joe Nedney,33,SFO,K,16,0,2.0,2,12,11,10,8,9,7,2,1,35,29,51,82.9,29,29,100.0,74,4463,5,6.8,60,,nednejoe01
6,Dave Rayner,24,GNB,K,16,0,0.0,0,12,11,9,6,11,8,3,1,35,26,54,74.3,32,31,96.9,72,4672,11,15.3,65,,raynedav01
7,Jason Hanson,36,DET,K,16,0,1.0,1,12,12,6,6,8,7,6,3,33,29,53,87.9,30,30,100.0,76,5055,13,17.1,67,,hansojas01
8,Josh Scobee,24,JAX,K,16,0,0.0,0,6,5,7,7,18,14,1,0,32,26,48,81.3,41,41,100.0,84,5429,21,25.0,65,,scobejos01
9,Josh Brown,27,SEA,K,16,0,0.0,0,10,10,7,5,9,7,5,3,31,25,54,80.6,36,36,100.0,75,4859,12,16.0,65,,brownjos01
10,Lawrence Tynes,28,KAN,K,16,0,1.0,1,10,10,6,4,10,7,4,2,31,24,53,77.4,36,35,97.2,78,4861,5,6.4,62,,tyneslaw01
11,Shayne Graham,29,CIN,K,16,0,0.0,0,9,9,9,8,8,6,4,2,30,25,51,83.3,42,40,95.2,84,5330,13,15.5,64,,grahasha01
12,Matt Stover,38,BAL,K,16,0,0.0,0,13,12,9,9,7,6,1,1,30,28,52,93.3,37,37,100.0,72,4542,6,8.3,63,AP-2,stovemat01
13,Phil Dawson,31,CLE,K,16,0,0.0,0,6,5,10,9,12,6,1,1,29,21,51,72.4,25,25,100.0,61,3874,11,18.0,64,,dawsophi01
14,Jason Elam,36,DEN,K,16,0,0.0,0,10,10,10,10,8,6,1,1,29,27,51,93.1,34,34,100.0,0,0,0,,,,elamxjas01
15,Nate Kaeding,24,SDG,K,16,0,0.0,0,7,7,12,11,9,7,1,1,29,26,54,89.7,58,58,100.0,100,6457,11,11.0,65,PBAP-2,kaedinat01
16,Rob Bironas,28,TEN,K,16,0,0.0,0,11,10,7,7,8,4,2,1,28,22,60,78.6,32,32,100.0,70,4303,10,14.3,62,,bironrob01
17,Adam Vinatieri,34,IND,K,13,0,1.0,1,3,3,13,12,10,9,1,0,28,25,48,89.3,38,38,100.0,73,4785,10,13.7,66,,vinatada01
18,Jay Feely,30,NYG,K,16,0,0.0,0,7,7,11,10,8,6,1,0,27,23,47,85.2,38,38,100.0,78,5011,12,15.4,64,,feelyjay01
19,John Kasay,37,CAR,K,16,0,2.0,2,6,6,4,4,8,8,7,4,27,24,54,88.9,28,28,100.0,57,3555,5,8.8,62,,kasayjoh01
20,Mike Nugent,24,NYJ,K,16,0,1.0,1,7,7,12,10,4,4,3,2,27,24,54,88.9,35,34,97.1,72,4383,2,2.8,61,,nugenmik01
21,Jeff Reed,27,PIT,K,16,0,1.0,1,7,6,11,8,7,4,1,1,27,20,50,74.1,41,41,100.0,76,4684,4,5.3,62,,reedxjef01
22,Stephen Gostkowski,22,NWE,K,16,0,0.0,0,11,10,10,7,4,2,1,1,26,20,52,76.9,44,43,97.7,81,5253,12,14.8,65,,GostSt20
23,Kris Brown,30,HOU,K,16,0,1.0,1,4,4,5,3,13,11,2,0,25,19,49,76.0,27,26,96.3,64,4118,10,15.6,64,,brownkri01
24,John Carney,42,NOR,K,16,0,1.0,1,9,9,8,7,6,5,1,1,25,23,51,92.0,47,46,97.9,53,3215,5,9.4,61,,carnejoh01
25,Sebastian Janikowski,28,OAK,K,16,0,1.0,1,3,2,11,9,3,3,7,3,25,18,55,72.0,16,16,100.0,50,3176,7,14.0,64,,janikseb01
26,Rian Lindell,29,BUF,K,16,0,0.0,0,8,8,5,5,10,8,2,2,25,23,53,92.0,33,33,100.0,69,4124,5,7.2,60,,linderia01
27,Ryan Longwell,32,MIN,K,16,0,2.0,2,7,7,8,8,6,4,2,0,25,21,49,84.0,28,27,96.4,66,3904,3,4.5,59,,longwrya01
28,David Akers,32,PHI,K,16,0,0.0,0,10,9,5,3,8,6,0,0,23,18,47,78.3,48,48,100.0,83,5456,11,13.3,66,,akersdav01
29,Morten Andersen,46,ATL,K,14,0,0.0,0,8,7,6,6,8,7,1,0,23,20,45,87.0,27,27,100.0,0,0,0,,,,andermor01
30,Matt Bryant,31,TAM,K,16,0,0.0,0,8,8,3,3,9,5,2,1,22,17,62,77.3,23,22,95.7,53,3264,4,7.5,62,,bryanmat01
31,Mike Vanderjagt,36,DAL,K,10,0,0.0,0,7,6,6,5,4,1,1,1,18,13,50,72.2,33,33,100.0,46,2765,3,6.5,60,,vandemik01
32,John Hall,32,WAS,K,5,0,0.0,0,3,3,4,4,4,2,0,0,11,9,46,81.8,9,9,100.0,16,968,0,0.0,61,,hallxjoh01
33,Nick Novak,25,WAS,K,6,0,0.0,0,1,1,3,1,6,3,0,0,10,5,47,50.0,10,10,100.0,20,1202,0,0.0,60,,novaknic01
34,Michael Koenen,24,ATL,P,16,0,0.0,0,1,1,4,1,1,0,3,1,9,3,51,33.3,4,4,100.0,70,4511,13,18.6,64,,koenemic01
35,Shaun Suisham,25,2TM,K,8,0,0.0,0,1,1,7,6,1,1,2,1,11,9,52,81.8,14,14,100.0,30,1858,2,6.7,62,,suishsha01
35,Shaun Suisham,25,DAL,K,3,0,0.0,0,0,0,2,1,0,0,0,0,2,1,32,50.0,2,2,100.0,4,207,2,50.0,52,,suishsha01
35,Shaun Suisham,25,WAS,K,5,0,0.0,0,1,1,5,5,1,1,2,1,9,8,52,88.9,12,12,100.0,26,1651,0,0.0,64,,suishsha01
36,Martin Gramatica,31,2TM,K,8,0,0.0,0,2,2,2,2,5,3,0,0,9,7,48,77.8,23,23,100.0,38,2360,1,2.6,62,,gramamar01
36,Martin Gramatica,31,IND,K,3,0,0.0,0,1,1,0,0,0,0,0,0,1,1,20,100.0,9,9,100.0,13,835,0,0.0,64,,gramamar01
36,Martin Gramatica,31,DAL,K,5,0,0.0,0,1,1,2,2,5,3,0,0,8,6,48,75.0,14,14,100.0,25,1525,1,4.0,61,,gramamar01
37,Billy Cundiff,26,NOR,K,5,0,0.0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0,0,,7,436,0,0.0,62,,cundibil01
38,Jason Baker,28,CAR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,10,653,1,10.0,65,,BakeJa20
39,Paul Ernster,24,DEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,75,5056,19,25.3,67,,ErnsPa20
40,Derrick Frost,26,WAS,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,10,521,1,10.0,52,,FrosDe20
41,Craig Hentrich,35,TEN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,35,0,0.0,35,,hentrcra01
42,Chris Kluwe,25,MIN,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,50,0,0.0,50,,KluwCh20
43,Sam Koch,24,BAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,10,632,0,0.0,63,,KochSa20
44,Shane Lechler,30,OAK,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,67,0,0.0,67,,LechSh20
45,Mat McBriar,27,DAL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,174,0,0.0,58,PBAP-2,McBrMa20
46,Brian Moorman,30,BUF,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,69,0,0.0,69,PBAP-1,MoorBr24
47,Scott Player,37,ARI,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,2,107,0,0.0,54,,PlaySc20
48,Mike Scifres,26,SDG,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,183,0,0.0,61,,ScifMi20
49,Hunter Smith,29,IND,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0.0,2,100,0,0.0,50,,SmitHu21
50,Matt Turk,38,STL,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,37,0,0.0,37,,TurkMa20
51,Ken Walter,34,NWE,P,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,1,46,0,0.0,46,,WaltKe20
52,Steve Weatherford,24,NOR,P,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,3,158,0,0.0,53,,WeatSt20
1,Jay Feely,29,NYG,K,16,0,0.0,0,13,11,14,13,10,8,5,3,42,35,52,83.3,43,43,100.0,98,6170,12,12.2,63,,feelyjay01
2,Neil Rackers,29,ARI,K,15,0,0.0,0,11,11,10,10,14,13,7,6,42,40,54,95.2,20,20,100.0,61,4069,22,36.1,67,PBAP-1,rackenei01
3,Rian Lindell,28,BUF,K,16,0,0.0,0,9,8,13,11,10,7,3,3,35,29,53,82.9,26,26,100.0,69,4156,2,2.9,60,,linderia01
4,Kris Brown,29,HOU,K,16,0,0.0,0,9,9,17,12,6,4,2,1,34,26,53,76.5,24,24,100.0,68,4385,11,16.2,65,,brownkri01
5,Paul Edinger,27,MIN,K,16,0,0.0,0,11,11,8,3,10,8,5,3,34,25,56,73.5,31,31,100.0,72,4246,0,0.0,59,,edingpau01
6,John Kasay,36,CAR,K,16,0,1.0,1,8,8,8,8,9,6,8,3,34,26,52,76.5,44,43,97.7,81,5113,3,3.7,63,,kasayjoh01
7,Matt Stover,37,BAL,K,16,0,1.0,1,8,8,11,10,14,11,0,0,34,30,49,88.2,23,23,100.0,33,1891,1,3.0,57,,stovemat01
8,Lawrence Tynes,27,KAN,K,16,0,1.0,1,8,8,13,12,8,4,3,2,33,27,52,81.8,45,44,97.8,88,5364,2,2.3,61,,tyneslaw01
9,John Carney,41,NOR,K,16,0,1.0,1,13,12,6,4,12,8,0,0,32,25,49,78.1,22,22,100.0,14,886,1,7.1,63,,carnejoh01
10,Jason Elam,35,DEN,K,16,0,0.0,0,10,9,5,5,13,9,4,1,32,24,51,75.0,44,43,97.7,1,54,0,0.0,54,,elamxjas01
11,Shayne Graham,28,CIN,K,16,0,0.0,0,11,11,11,10,9,7,1,0,32,28,49,87.5,47,47,100.0,91,5470,2,2.2,60,PBAP-2,grahasha01
12,Jeff Wilkins,33,STL,K,16,0,0.0,0,7,6,8,8,11,9,5,4,31,27,53,87.1,36,36,100.0,80,5045,6,7.5,63,,wilkijef01
13,Sebastian Janikowski,27,OAK,K,16,0,1.0,1,8,7,6,5,12,7,3,0,30,20,49,66.7,30,30,100.0,67,4107,11,16.4,61,,janikseb01
14,Olindo Mare,32,MIA,K,16,0,0.0,0,10,9,12,9,6,6,2,1,30,25,53,83.3,33,33,100.0,73,4837,16,21.9,66,,marexoli01
15,Josh Scobee,23,JAX,K,16,0,0.0,0,9,9,8,7,10,5,3,2,30,23,53,76.7,39,38,97.4,79,5094,20,25.3,65,,scobejos01
16,Rob Bironas,27,TEN,K,16,0,0.0,0,10,10,7,6,7,5,5,2,29,23,53,79.3,32,30,93.8,71,4483,11,15.5,63,,bironrob01
17,Phil Dawson,30,CLE,K,16,0,2.0,2,11,11,11,9,5,5,0,0,29,27,44,93.1,21,19,90.5,61,3651,3,4.9,60,,dawsophi01
18,Jeff Reed,26,PIT,K,16,0,0.0,0,9,9,9,9,9,6,2,0,29,24,44,82.8,45,45,100.0,84,5105,5,6.0,61,,reedxjef01
19,Joe Nedney,32,SFO,K,15,0,0.0,0,4,4,11,10,10,10,3,2,28,26,56,92.9,19,19,100.0,58,3447,6,10.3,59,,nednejoe01
20,Mike Nugent,23,NYJ,K,16,0,0.0,0,9,8,7,7,10,7,2,0,28,22,49,78.6,24,24,100.0,63,3683,1,1.6,59,,nugenmik01
21,Robbie Gould,23,CHI,K,13,0,0.0,0,9,9,10,9,8,3,0,0,27,21,45,77.8,20,19,95.0,54,3316,1,1.9,61,,gouldrob01
22,Ryan Longwell,31,GNB,K,16,0,0.0,0,7,7,10,6,5,3,5,4,27,20,53,74.1,31,30,96.8,69,4202,3,4.3,61,,longwrya01
23,Josh Brown,26,SEA,K,16,0,0.0,0,5,5,5,4,7,4,8,5,25,18,55,72.0,57,56,98.2,89,5598,4,4.5,63,,brownjos01
24,Matt Bryant,30,TAM,K,15,0,0.0,0,4,2,8,8,11,10,2,1,25,21,50,84.0,31,31,100.0,14,905,1,7.1,65,,bryanmat01
25,Todd Peterson,35,ATL,K,16,0,0.0,0,10,9,11,11,4,3,0,0,25,23,43,92.0,35,35,100.0,0,0,0,,,,petertod01
26,Mike Vanderjagt,35,IND,K,16,0,1.0,1,9,9,7,6,8,7,0,0,25,23,48,92.0,52,52,100.0,1,36,0,0.0,36,,vandemik01
27,Adam Vinatieri,33,NWE,K,16,0,0.0,0,7,7,10,9,6,4,2,0,25,20,49,80.0,41,40,97.6,80,4892,10,12.5,61,,vinatada01
