Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0,,AyerAk00,,,,
4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4.0,20.0,16.0,4.0,6.0,5.0,0,,AyerAk00,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.5,45.0,29.0,16.0,8.0,14.0,0,,HarrJa23,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,21.0,7.0,14.0,2.0,3.0,0,,TysoDe00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0,,ButlCr99,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,MurpLo00,,,,
3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.5,33.0,27.0,6.0,1.0,1.0,0,,OwenCh99,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,UrscJo00,,,,
2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1.5,21.0,11.0,10.0,2.0,3.0,0,,BoweDa00,,,,
2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,10.0,7.0,3.0,2.0,3.0,0,,EaslDo00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,15.0,8.0,7.0,2.0,1.0,0,,JohnNi00,,,,
2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,0,,MartKa00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ReedJo02,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,TymsBr00,,,,
1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,0,,ButlMa01,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,,CarrDe00,,,,
1,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.0,0.0,0.0,26.0,14.0,12.0,1.0,0.0,0,,FreyIs00,,,,
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,0,,FreyIs00,,,,
1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,11.0,5.0,6.0,0.0,0.0,0,,FreyIs00,,,,
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,6.0,0.0,0.0,16.0,2.0,14.0,0.0,1.0,0,,GuyxLa00,,,,
1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,31.0,26.0,5.0,1.0,0.0,0,,MorrDa01,,,,
1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,2.0,17.0,10.0,7.0,2.0,5.0,0,,WynnJa99,,,,
0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,2.0,10.0,8.0,2.0,1.0,2.0,0,,AttaJe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,BlouLe00,,,,
0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,19.0,16.0,3.0,0.0,1.0,0,,BrooTe00,,,,
0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,20.0,16.0,4.0,1.0,1.0,0,,CartQu01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,10.0,8.0,2.0,1.0,1.0,1,,FedeTe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0,,FennCh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0,,FuaxSi00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,,GolsKe20,,,,
0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,11.0,9.0,2.0,0.0,0.0,0,,HarrBr00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,0.0,0,,HaywAd98,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0,,McGeSt01,,,,
0,1.0,58.0,1.0,58.0,1.0,0.0,0.0,0,0.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,0,,PatmTy00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.0,8.0,4.0,1.0,0.0,0,,ProsCh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0,,ProsCh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0,,ProsCh00,,,,
0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0,,PuriLo01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SchaMa00,,,,
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.5,12.0,7.0,5.0,2.0,6.0,0,,SimoJo01,,,,
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,,ThomSh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,21.0,10.0,11.0,1.0,1.0,0,,ThomBr01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,12.0,7.0,5.0,0.0,2.0,0,,WalkRe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,WebbBW00,,,,
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,,WrigJa03,,,,
10,3.0,21.0,0.0,21.0,12.0,0.0,0.0,0,0.0,0.0,0.0,31.0,24.0,7.0,2.0,0.0,0,,AlfoRo00,,,,
10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,62.0,40.0,22.0,2.0,1.0,0,,FostMa00,,,,
10,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1,0.0,0.0,3.0,55.0,36.0,19.0,5.0,3.0,0,,MeriBr99,,,,
9,4.0,10.0,0.0,9.0,8.0,1.0,1.0,0,0.0,0.0,0.0,48.0,45.0,3.0,0.0,0.0,0,,McKeLe99,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,DaviAu00,,,,
8,1.0,-1.0,0.0,-1.0,10.0,0.0,0.0,0,0.0,0.0,0.0,47.0,42.0,5.0,1.0,0.0,0,,HaydDJ00,,,,
8,1.0,44.0,1.0,44.0,4.0,0.0,0.0,0,0.0,0.0,0.0,42.0,29.0,13.0,3.0,1.0,0,,HillWi01,,,,
8,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.0,0.0,6.0,43.0,30.0,13.0,5.0,11.0,0,,JoneCh03,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ThorHu00,,,,
7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,56.0,44.0,12.0,2.0,0.0,0,,BushRa00,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,CookBr00,,,,
6,1.0,0.0,0.0,0.0,7.0,1.0,0.0,2,6.0,0.0,0.0,33.0,24.0,9.0,0.0,1.0,0,,BenwBe00,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,LoriEr99,,,,
6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,1.0,60.0,39.0,21.0,3.0,1.0,0,,TeoxMa00,,,,
5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,0.0,0,,SimoTh00,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,StinBy00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.0,19.0,4.0,5.0,0.0,0,,LemoOr00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,RobiKh00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,VickMi00,,,,
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,16.0,15.0,1.0,0.0,0.0,0,,ChekCh00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,12.0,4.0,2.0,1.0,0,,GreeKh00,,,,
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,HelfCo00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,MoorDe02,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,,SalaGr00,,,,
2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,0,,StinEd00,,,,
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,12.0,8.0,4.0,,,0,,GlanAd00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,12.0,0.0,0.0,1.0,1.0,0.0,,,0,,BradAh00,,,,
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,20.0,20.0,0.0,1.0,2.0,0,,JordDi00,,,,
1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,40.0,35.0,5.0,3.0,1.0,0,,JoynLa00,,,,
1,1.0,6.0,0.0,6.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SanzDa00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,WhitFo00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.0,9.0,4.0,3.0,1.0,0,,AutrDe00,,,,
0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,17.0,16.0,1.0,0.0,0.0,0,,DaviWi02,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,12.0,4.0,2.0,0.0,0,,DobbDe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,8.0,2.0,1.0,0.0,0,,DobbDe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,0,,DobbDe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.0,9.0,2.0,0.0,0.0,0,,EaslMa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,9.0,5.0,4.0,1.0,1.0,0,,FatiT.00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,GoodMa00,,,,
0,1.0,15.0,0.0,15.0,3.0,0.0,0.0,0,0.0,0.0,0.0,24.0,21.0,3.0,0.0,0.0,0,,GorrDa00,,,,
0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0,,GorrDa00,,,,
0,1.0,15.0,0.0,15.0,1.0,0.0,0.0,0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0,,GorrDa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0,,LattDe01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,1.0,0,,McCaCh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,MichCh00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,MossSa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,PratSh00,,,,
0,3.0,25.0,0.0,13.0,4.0,0.0,0.0,0,0.0,0.0,0.0,19.0,17.0,2.0,1.0,0.0,0,,RollJu00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,SmitAn01,,,,
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,,SmitKe03,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,WatfEa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,WhalGr00,,,,
9,1.0,32.0,0.0,30.0,7.0,0.0,0.0,0,0.0,0.0,0.0,25.0,20.0,5.0,1.0,0.0,0,,BrowBr00,,,,
9,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,0.0,0.0,4.0,29.0,21.0,8.0,5.0,7.0,0,,IngrMe00,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,20.0,11.0,9.0,5.0,2.0,0,,MebaBr99,,,,
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SefeAu00,,,,
9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,22.0,18.0,4.0,4.0,1.0,0,,WillIa00,,,,
9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,76.0,55.0,21.0,1.0,1.0,0,,WillJa02,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,HillSh00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,RudoKy00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,-31.0,0.0,0.0,0.0,0.0,0.0,,,0,,SancMa00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,StanDr00,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,GrifRo01,,,,
5,3.0,69.0,1.0,43.0,6.0,0.0,0.0,0,0.0,0.0,0.0,36.0,33.0,3.0,1.0,0.0,0,,JohnTr05,,,,
5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,36.0,24.0,12.0,2.0,1.0,0,,ShazRy00,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SpilC.00,,,,
3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.5,23.0,15.0,8.0,3.0,4.0,0,,JoneAr22,,,,
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,22.0,14.0,8.0,1.0,0.0,0,,DaviTo01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,,DaviTo01,,,,
2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,19.0,11.0,8.0,1.0,0.0,0,,DaviTo01,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,HolmSa00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-15.0,0.0,0.0,0.0,0.0,0.0,,,0,,JenkA.00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,NorwKe00,,,,
2,1.0,18.0,0.0,18.0,1.0,0.0,0.0,0,0.0,0.0,0.0,10.0,9.0,1.0,1.0,0.0,0,,RobeMa00,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.0,13.0,3.0,2.0,0.0,0,,SanfJa99,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,,SanfJa99,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,12.0,2.0,2.0,0.0,0,,SanfJa99,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,TukuWi00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,,McCuDa00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,9.0,5.0,0.0,1.0,0,,WatsDe99,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,,AlexMa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,BootKe20,,,,
0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1,0.0,0.0,3.0,18.0,12.0,6.0,2.0,4.0,0,,BranAn00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0,,BurkRe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,17.0,16.0,1.0,,,0,,CarrCo00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,,ChanJa98,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0,,GrayCy00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0,,HillPe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,0,,LouiAl00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,,MageBr00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0,,MautMi00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,MoslBr00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,,ScotTr99,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0,,SoreDa01,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0,,SunsVi00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0,,VentRo00,,,,
8,3.0,66.0,0.0,38.0,11.0,0.0,0.0,0,0.0,0.0,0.0,46.0,37.0,9.0,0.0,0.0,0,,AmukPr00,,,,
8,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0,0.0,0.0,0.0,34.0,24.0,10.0,2.0,1.0,0,,BrigLa99,,,,
8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,14.0,8.0,6.0,3.0,5.0,0,,FairNi00,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,FoleNi00,,,,
8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,11.0,8.0,3.0,3.0,6.0,0,,HousLa99,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,46.0,26.0,20.0,6.0,2.0,1,,IrviNa00,,,,
8,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1,0.0,0.0,0.0,45.0,36.0,9.0,5.0,1.0,0,,RyanDe20,,,,
8,1.0,31.0,0.0,31.0,6.0,0.0,0.0,0,0.0,0.0,0.0,28.0,22.0,6.0,0.0,0.0,0,,SmitJi03,,,,
8,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0,0.0,0.0,0.0,36.0,29.0,7.0,1.0,0.0,0,,WillMa03,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,OhrnRi20,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.0,12.0,5.0,3.0,0.0,0,,ShauMa99,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,TolbMi00,,,,
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,30.0,23.0,7.0,1.0,1.0,0,,BlacWi20,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,HillRo00,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,McDoVa00,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,27.0,19.0,8.0,0.0,0.0,0,,ThomPh00,,,,
3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,0.0,0,,BoweSt20,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,7.0,5.0,2.0,2.0,2.0,0,,CofiBa20,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,GrayJo00,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,20.0,16.0,4.0,1.0,0.0,0,,MaysJo99,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,,,0,,SchiSt00,,,,
2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,13.0,8.0,5.0,1.0,2.0,0,,BranAl99,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,15.0,3.0,0.0,0.0,0,,ThomMi02,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,ToonNi00,,,,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,3.0,10.0,6.0,4.0,2.0,4.0,0,,BassDa00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,BrowJu00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.0,18.0,6.0,1.0,0.0,0,,MarsRi20,,,,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,4.0,0.0,4.0,0.0,1.0,0,,MoorZa00,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,SherDe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0,,BromJa00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,CarrAl99,,,,
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,20.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0,,CartTo99,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0,,CoupJe00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0,,CricSc00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,6.0,2.0,1.0,0.0,0,,FiliBo00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,10.0,9.0,1.0,5.0,4.0,0,,FlueAn99,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-7.0,0.0,0.0,0.0,0.0,0.0,,,0,,GradGi00,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,,GrayMa00,,,,
